# file...... TESS_RT/meter_load_P.csv
# date...... Wed Oct 14 16:23:07 2020
# user...... (null)
# host...... (null)
# group..... class=triplex_meter
# property.. measured_real_power
# limit..... 0
# interval.. 1
# timestamp,meter_1,meter_2,meter_3,meter_4,meter_5,meter_6
2020-10-14 16:23:09 UTC,+381.454,+338.115,+344.181,+355.957,+320.842,+334.472
2020-10-14 16:23:10 UTC,+381.445,+338.104,+344.17,+355.946,+320.829,+334.46
2020-10-14 16:23:11 UTC,+381.436,+338.092,+344.159,+355.935,+320.817,+334.449
2020-10-14 16:23:12 UTC,+381.427,+338.081,+344.148,+355.925,+320.804,+334.437
2020-10-14 16:23:13 UTC,+381.418,+338.069,+344.136,+355.914,+320.791,+334.425
2020-10-14 16:23:14 UTC,+381.409,+338.058,+344.125,+355.904,+320.779,+334.413
2020-10-14 16:23:15 UTC,+381.4,+338.046,+344.114,+355.893,+320.766,+334.401
2020-10-14 16:23:16 UTC,+381.391,+338.034,+344.102,+355.882,+320.753,+334.389
2020-10-14 16:23:17 UTC,+381.382,+338.023,+344.091,+355.872,+320.741,+334.378
2020-10-14 16:23:18 UTC,+381.373,+338.011,+344.08,+355.861,+320.728,+334.366
2020-10-14 16:23:19 UTC,+381.364,+338,+344.069,+355.851,+320.715,+334.354
2020-10-14 16:23:20 UTC,+381.355,+337.988,+344.057,+355.84,+320.703,+334.342
2020-10-14 16:23:21 UTC,+381.346,+337.977,+344.046,+355.829,+320.69,+334.33
2020-10-14 16:23:22 UTC,+381.337,+337.965,+344.035,+355.819,+320.677,+334.318
2020-10-14 16:23:23 UTC,+381.328,+337.953,+344.023,+355.808,+320.665,+334.306
2020-10-14 16:23:24 UTC,+381.319,+337.942,+344.012,+355.798,+320.652,+334.294
2020-10-14 16:23:25 UTC,+381.31,+337.93,+344.001,+355.787,+320.639,+334.283
2020-10-14 16:23:26 UTC,+381.301,+337.919,+343.989,+355.776,+320.627,+334.271
2020-10-14 16:23:27 UTC,+381.292,+337.907,+343.978,+355.766,+320.614,+334.259
2020-10-14 16:23:28 UTC,+381.283,+337.895,+343.967,+355.755,+320.601,+334.247
2020-10-14 16:23:29 UTC,+381.273,+337.884,+343.955,+355.744,+320.589,+334.235
2020-10-14 16:23:30 UTC,+381.264,+337.872,+343.944,+355.734,+320.576,+334.223
2020-10-14 16:23:31 UTC,+381.255,+337.861,+343.933,+355.723,+320.563,+334.211
2020-10-14 16:23:32 UTC,+381.246,+337.849,+343.921,+355.712,+320.551,+334.199
2020-10-14 16:23:33 UTC,+381.237,+337.837,+343.91,+355.702,+320.538,+334.187
2020-10-14 16:23:34 UTC,+381.228,+337.826,+343.899,+355.691,+320.525,+334.176
2020-10-14 16:23:35 UTC,+381.219,+337.814,+343.887,+355.681,+320.512,+334.164
2020-10-14 16:23:36 UTC,+381.21,+337.803,+343.876,+355.67,+320.5,+334.152
2020-10-14 16:23:37 UTC,+381.201,+337.791,+343.865,+355.659,+320.487,+334.14
2020-10-14 16:23:39 UTC,+379.86,+336.445,+342.512,+354.308,+319.131,+332.786
2020-10-14 16:23:40 UTC,+379.851,+336.433,+342.5,+354.297,+319.118,+332.774
2020-10-14 16:23:41 UTC,+379.842,+336.422,+342.489,+354.286,+319.106,+332.762
2020-10-14 16:23:42 UTC,+379.833,+336.41,+342.478,+354.276,+319.093,+332.75
2020-10-14 16:23:43 UTC,+379.824,+336.398,+342.466,+354.265,+319.08,+332.738
2020-10-14 16:23:44 UTC,+379.815,+336.387,+342.455,+354.254,+319.067,+332.726
2020-10-14 16:23:45 UTC,+379.806,+336.375,+342.443,+354.244,+319.055,+332.714
2020-10-14 16:23:46 UTC,+379.796,+336.363,+342.432,+354.233,+319.042,+332.702
2020-10-14 16:23:47 UTC,+379.787,+336.352,+342.421,+354.222,+319.029,+332.69
2020-10-14 16:23:48 UTC,+379.778,+336.34,+342.409,+354.211,+319.016,+332.678
2020-10-14 16:23:49 UTC,+379.769,+336.328,+342.398,+354.201,+319.004,+332.666
2020-10-14 16:23:50 UTC,+379.76,+336.317,+342.386,+354.19,+318.991,+332.654
2020-10-14 16:23:51 UTC,+379.751,+336.305,+342.375,+354.179,+318.978,+332.642
2020-10-14 16:23:52 UTC,+379.742,+336.293,+342.364,+354.169,+318.965,+332.63
2020-10-14 16:23:53 UTC,+379.733,+336.282,+342.352,+354.158,+318.952,+332.618
2020-10-14 16:23:54 UTC,+379.724,+336.27,+342.341,+354.147,+318.94,+332.606
2020-10-14 16:23:55 UTC,+379.714,+336.258,+342.329,+354.136,+318.927,+332.594
2020-10-14 16:23:56 UTC,+379.705,+336.247,+342.318,+354.126,+318.914,+332.582
2020-10-14 16:23:57 UTC,+379.696,+336.235,+342.307,+354.115,+318.901,+332.57
2020-10-14 16:23:58 UTC,+379.687,+336.223,+342.295,+354.104,+318.888,+332.558
2020-10-14 16:23:59 UTC,+379.678,+336.212,+342.284,+354.094,+318.876,+332.546
2020-10-14 16:24:00 UTC,+381.605,+338.679,+344.693,+356.355,+321.576,+335.076
2020-10-14 16:24:01 UTC,+381.588,+338.659,+344.672,+356.336,+321.553,+335.055
2020-10-14 16:24:02 UTC,+381.579,+338.647,+344.661,+356.326,+321.541,+335.043
2020-10-14 16:24:03 UTC,+381.57,+338.636,+344.65,+356.315,+321.528,+335.031
2020-10-14 16:24:04 UTC,+381.561,+338.624,+344.639,+356.305,+321.515,+335.02
2020-10-14 16:24:05 UTC,+381.552,+338.613,+344.627,+356.294,+321.503,+335.008
2020-10-14 16:24:06 UTC,+381.543,+338.601,+344.616,+356.283,+321.49,+334.996
2020-10-14 16:24:07 UTC,+381.534,+338.59,+344.605,+356.273,+321.478,+334.984
2020-10-14 16:24:09 UTC,+380.201,+337.252,+343.26,+354.929,+320.13,+333.638
2020-10-14 16:24:10 UTC,+380.192,+337.24,+343.248,+354.919,+320.117,+333.626
2020-10-14 16:24:11 UTC,+380.183,+337.229,+343.237,+354.908,+320.105,+333.614
2020-10-14 16:24:12 UTC,+380.174,+337.217,+343.226,+354.897,+320.092,+333.602
2020-10-14 16:24:13 UTC,+380.165,+337.205,+343.215,+354.887,+320.079,+333.591
2020-10-14 16:24:14 UTC,+380.156,+337.194,+343.203,+354.876,+320.067,+333.579
2020-10-14 16:24:15 UTC,+380.147,+337.182,+343.192,+354.866,+320.054,+333.567
2020-10-14 16:24:16 UTC,+380.138,+337.171,+343.181,+354.855,+320.041,+333.555
2020-10-14 16:24:17 UTC,+380.129,+337.159,+343.17,+354.845,+320.029,+333.543
2020-10-14 16:24:18 UTC,+380.12,+337.148,+343.158,+354.834,+320.016,+333.531
2020-10-14 16:24:19 UTC,+380.111,+337.136,+343.147,+354.823,+320.003,+333.519
2020-10-14 16:24:20 UTC,+380.102,+337.125,+343.136,+354.813,+319.991,+333.508
2020-10-14 16:24:21 UTC,+380.093,+337.113,+343.124,+354.802,+319.978,+333.496
2020-10-14 16:24:22 UTC,+380.084,+337.101,+343.113,+354.791,+319.965,+333.484
2020-10-14 16:24:23 UTC,+380.075,+337.09,+343.102,+354.781,+319.953,+333.472
2020-10-14 16:24:24 UTC,+380.066,+337.078,+343.09,+354.77,+319.94,+333.46
2020-10-14 16:24:25 UTC,+380.057,+337.067,+343.079,+354.76,+319.927,+333.448
2020-10-14 16:24:26 UTC,+380.048,+337.055,+343.068,+354.749,+319.915,+333.436
2020-10-14 16:24:27 UTC,+380.039,+337.043,+343.056,+354.738,+319.902,+333.424
2020-10-14 16:24:28 UTC,+380.03,+337.032,+343.045,+354.728,+319.889,+333.412
2020-10-14 16:24:29 UTC,+380.021,+337.02,+343.034,+354.717,+319.877,+333.401
2020-10-14 16:24:30 UTC,+380.012,+337.009,+343.022,+354.706,+319.864,+333.389
2020-10-14 16:24:31 UTC,+380.003,+336.997,+343.011,+354.696,+319.851,+333.377
2020-10-14 16:24:32 UTC,+379.994,+336.985,+343,+354.685,+319.838,+333.365
2020-10-14 16:24:33 UTC,+379.985,+336.974,+342.988,+354.675,+319.826,+333.353
2020-10-14 16:24:34 UTC,+379.975,+336.962,+342.977,+354.664,+319.813,+333.341
2020-10-14 16:24:35 UTC,+379.966,+336.95,+342.966,+354.653,+319.8,+333.329
2020-10-14 16:24:36 UTC,+379.957,+336.939,+342.954,+354.643,+319.788,+333.317
2020-10-14 16:24:37 UTC,+379.948,+336.927,+342.943,+354.632,+319.775,+333.305
2020-10-14 16:24:39 UTC,+378.623,+335.597,+341.605,+353.296,+318.434,+331.967
2020-10-14 16:24:40 UTC,+378.614,+335.585,+341.594,+353.285,+318.422,+331.955
2020-10-14 16:24:41 UTC,+378.605,+335.574,+341.583,+353.274,+318.409,+331.943
2020-10-14 16:24:42 UTC,+378.596,+335.562,+341.571,+353.264,+318.396,+331.931
2020-10-14 16:24:43 UTC,+378.586,+335.55,+341.56,+353.253,+318.384,+331.919
2020-10-14 16:24:44 UTC,+378.577,+335.539,+341.549,+353.242,+318.371,+331.907
2020-10-14 16:24:45 UTC,+378.568,+335.527,+341.537,+353.232,+318.358,+331.895
2020-10-14 16:24:46 UTC,+378.559,+335.515,+341.526,+353.221,+318.345,+331.883
2020-10-14 16:24:47 UTC,+378.55,+335.504,+341.514,+353.21,+318.332,+331.871
2020-10-14 16:24:48 UTC,+378.541,+335.492,+341.503,+353.2,+318.32,+331.859
2020-10-14 16:24:49 UTC,+378.532,+335.48,+341.492,+353.189,+318.307,+331.847
2020-10-14 16:24:50 UTC,+378.523,+335.469,+341.48,+353.178,+318.294,+331.835
2020-10-14 16:24:51 UTC,+378.514,+335.457,+341.469,+353.167,+318.281,+331.823
2020-10-14 16:24:52 UTC,+378.504,+335.445,+341.457,+353.157,+318.269,+331.811
2020-10-14 16:24:53 UTC,+378.495,+335.433,+341.446,+353.146,+318.256,+331.799
2020-10-14 16:24:54 UTC,+378.486,+335.422,+341.435,+353.135,+318.243,+331.787
2020-10-14 16:24:55 UTC,+378.477,+335.41,+341.423,+353.125,+318.23,+331.775
2020-10-14 16:24:56 UTC,+378.468,+335.398,+341.412,+353.114,+318.217,+331.763
2020-10-14 16:24:57 UTC,+378.459,+335.387,+341.4,+353.103,+318.205,+331.751
2020-10-14 16:24:58 UTC,+378.45,+335.375,+341.389,+353.092,+318.192,+331.739
2020-10-14 16:24:59 UTC,+378.441,+335.363,+341.378,+353.082,+318.179,+331.727
2020-10-14 16:25:00 UTC,+380.361,+337.823,+343.778,+355.336,+320.87,+334.249
2020-10-14 16:25:01 UTC,+380.345,+337.802,+343.758,+355.317,+320.848,+334.228
2020-10-14 16:25:02 UTC,+380.336,+337.791,+343.747,+355.306,+320.835,+334.216
2020-10-14 16:25:03 UTC,+380.327,+337.779,+343.736,+355.296,+320.822,+334.204
2020-10-14 16:25:04 UTC,+380.318,+337.768,+343.724,+355.285,+320.81,+334.192
2020-10-14 16:25:05 UTC,+380.309,+337.756,+343.713,+355.275,+320.797,+334.18
2020-10-14 16:25:06 UTC,+380.3,+337.745,+343.702,+355.264,+320.785,+334.169
2020-10-14 16:25:07 UTC,+380.291,+337.733,+343.691,+355.254,+320.772,+334.157
2020-10-14 16:25:09 UTC,+378.973,+336.411,+342.361,+353.925,+319.44,+332.826
2020-10-14 16:25:10 UTC,+378.964,+336.399,+342.35,+353.915,+319.427,+332.814
2020-10-14 16:25:11 UTC,+378.955,+336.388,+342.338,+353.904,+319.414,+332.802
2020-10-14 16:25:12 UTC,+378.946,+336.376,+342.327,+353.894,+319.402,+332.79
2020-10-14 16:25:13 UTC,+378.937,+336.365,+342.316,+353.883,+319.389,+332.779
2020-10-14 16:25:14 UTC,+378.928,+336.353,+342.305,+353.872,+319.376,+332.767
2020-10-14 16:25:15 UTC,+378.919,+336.341,+342.293,+353.862,+319.364,+332.755
2020-10-14 16:25:16 UTC,+378.91,+336.33,+342.282,+353.851,+319.351,+332.743
2020-10-14 16:25:17 UTC,+378.901,+336.318,+342.271,+353.841,+319.339,+332.731
2020-10-14 16:25:18 UTC,+378.892,+336.307,+342.26,+353.83,+319.326,+332.719
2020-10-14 16:25:19 UTC,+378.883,+336.295,+342.248,+353.819,+319.313,+332.707
2020-10-14 16:25:20 UTC,+378.874,+336.284,+342.237,+353.809,+319.301,+332.696
2020-10-14 16:25:21 UTC,+378.865,+336.272,+342.226,+353.798,+319.288,+332.684
2020-10-14 16:25:22 UTC,+378.856,+336.26,+342.214,+353.788,+319.275,+332.672
2020-10-14 16:25:23 UTC,+378.847,+336.249,+342.203,+353.777,+319.263,+332.66
2020-10-14 16:25:24 UTC,+378.838,+336.237,+342.192,+353.766,+319.25,+332.648
2020-10-14 16:25:25 UTC,+378.829,+336.226,+342.18,+353.756,+319.237,+332.636
2020-10-14 16:25:26 UTC,+378.82,+336.214,+342.169,+353.745,+319.224,+332.624
2020-10-14 16:25:27 UTC,+378.811,+336.202,+342.158,+353.734,+319.212,+332.612
2020-10-14 16:25:28 UTC,+378.802,+336.191,+342.146,+353.724,+319.199,+332.601
2020-10-14 16:25:29 UTC,+378.793,+336.179,+342.135,+353.713,+319.186,+332.589
2020-10-14 16:25:30 UTC,+378.783,+336.168,+342.124,+353.702,+319.174,+332.577
2020-10-14 16:25:31 UTC,+378.774,+336.156,+342.112,+353.692,+319.161,+332.565
2020-10-14 16:25:32 UTC,+378.765,+336.144,+342.101,+353.681,+319.148,+332.553
2020-10-14 16:25:33 UTC,+378.756,+336.133,+342.09,+353.671,+319.136,+332.541
2020-10-14 16:25:34 UTC,+378.747,+336.121,+342.078,+353.66,+319.123,+332.529
2020-10-14 16:25:35 UTC,+378.738,+336.109,+342.067,+353.649,+319.11,+332.517
2020-10-14 16:25:36 UTC,+378.729,+336.098,+342.056,+353.639,+319.097,+332.505
2020-10-14 16:25:37 UTC,+378.72,+336.086,+342.044,+353.628,+319.085,+332.493
2020-10-14 16:25:39 UTC,+377.41,+334.771,+340.722,+352.307,+317.76,+331.17
2020-10-14 16:25:40 UTC,+377.401,+334.76,+340.711,+352.296,+317.747,+331.158
2020-10-14 16:25:41 UTC,+377.392,+334.748,+340.699,+352.286,+317.734,+331.146
2020-10-14 16:25:42 UTC,+377.383,+334.736,+340.688,+352.275,+317.721,+331.134
2020-10-14 16:25:43 UTC,+377.374,+334.725,+340.677,+352.264,+317.709,+331.122
2020-10-14 16:25:44 UTC,+377.365,+334.713,+340.665,+352.254,+317.696,+331.11
2020-10-14 16:25:45 UTC,+377.355,+334.701,+340.654,+352.243,+317.683,+331.098
2020-10-14 16:25:46 UTC,+377.346,+334.69,+340.642,+352.232,+317.67,+331.086
2020-10-14 16:25:47 UTC,+377.337,+334.678,+340.631,+352.222,+317.658,+331.074
2020-10-14 16:25:48 UTC,+377.328,+334.666,+340.62,+352.211,+317.645,+331.062
2020-10-14 16:25:49 UTC,+377.319,+334.655,+340.608,+352.2,+317.632,+331.05
2020-10-14 16:25:50 UTC,+377.31,+334.643,+340.597,+352.19,+317.619,+331.038
2020-10-14 16:25:51 UTC,+377.301,+334.631,+340.585,+352.179,+317.606,+331.026
2020-10-14 16:25:52 UTC,+377.292,+334.619,+340.574,+352.168,+317.594,+331.014
2020-10-14 16:25:53 UTC,+377.282,+334.608,+340.563,+352.157,+317.581,+331.002
2020-10-14 16:25:54 UTC,+377.273,+334.596,+340.551,+352.147,+317.568,+330.99
2020-10-14 16:25:55 UTC,+377.264,+334.584,+340.54,+352.136,+317.555,+330.978
2020-10-14 16:25:56 UTC,+377.255,+334.573,+340.528,+352.125,+317.542,+330.966
2020-10-14 16:25:57 UTC,+377.246,+334.561,+340.517,+352.114,+317.53,+330.954
2020-10-14 16:25:58 UTC,+377.237,+334.549,+340.506,+352.104,+317.517,+330.942
2020-10-14 16:25:59 UTC,+377.228,+334.538,+340.494,+352.093,+317.504,+330.93
2020-10-14 16:26:00 UTC,+379.142,+336.989,+342.887,+354.34,+320.187,+333.444
2020-10-14 16:26:01 UTC,+379.125,+336.969,+342.867,+354.321,+320.164,+333.423
2020-10-14 16:26:02 UTC,+379.116,+336.957,+342.856,+354.31,+320.151,+333.411
2020-10-14 16:26:03 UTC,+379.107,+336.946,+342.844,+354.3,+320.139,+333.399
2020-10-14 16:26:04 UTC,+379.098,+336.934,+342.833,+354.289,+320.126,+333.387
2020-10-14 16:26:05 UTC,+379.089,+336.922,+342.822,+354.279,+320.114,+333.375
2020-10-14 16:26:06 UTC,+379.08,+336.911,+342.811,+354.268,+320.101,+333.364
2020-10-14 16:26:07 UTC,+379.071,+336.899,+342.799,+354.257,+320.088,+333.352
2020-10-14 16:26:09 UTC,+377.769,+335.592,+341.485,+352.945,+318.771,+332.036
2020-10-14 16:26:10 UTC,+377.76,+335.581,+341.474,+352.934,+318.759,+332.025
2020-10-14 16:26:11 UTC,+377.751,+335.569,+341.463,+352.923,+318.746,+332.013
2020-10-14 16:26:12 UTC,+377.742,+335.558,+341.451,+352.913,+318.733,+332.001
2020-10-14 16:26:13 UTC,+377.733,+335.546,+341.44,+352.902,+318.721,+331.989
2020-10-14 16:26:14 UTC,+377.724,+335.535,+341.429,+352.892,+318.708,+331.977
2020-10-14 16:26:15 UTC,+377.715,+335.523,+341.417,+352.881,+318.695,+331.965
2020-10-14 16:26:16 UTC,+377.706,+335.511,+341.406,+352.87,+318.683,+331.953
2020-10-14 16:26:17 UTC,+377.697,+335.5,+341.395,+352.86,+318.67,+331.942
2020-10-14 16:26:18 UTC,+377.688,+335.488,+341.384,+352.849,+318.657,+331.93
2020-10-14 16:26:19 UTC,+377.679,+335.477,+341.372,+352.839,+318.645,+331.918
2020-10-14 16:26:20 UTC,+377.67,+335.465,+341.361,+352.828,+318.632,+331.906
2020-10-14 16:26:21 UTC,+377.661,+335.454,+341.35,+352.817,+318.619,+331.894
2020-10-14 16:26:22 UTC,+377.652,+335.442,+341.338,+352.807,+318.607,+331.882
2020-10-14 16:26:23 UTC,+377.643,+335.43,+341.327,+352.796,+318.594,+331.87
2020-10-14 16:26:24 UTC,+377.634,+335.419,+341.316,+352.786,+318.581,+331.858
2020-10-14 16:26:25 UTC,+377.625,+335.407,+341.304,+352.775,+318.569,+331.847
2020-10-14 16:26:26 UTC,+377.616,+335.396,+341.293,+352.764,+318.556,+331.835
2020-10-14 16:26:27 UTC,+377.607,+335.384,+341.282,+352.754,+318.543,+331.823
2020-10-14 16:26:28 UTC,+377.598,+335.372,+341.27,+352.743,+318.531,+331.811
2020-10-14 16:26:29 UTC,+377.589,+335.361,+341.259,+352.732,+318.518,+331.799
2020-10-14 16:26:30 UTC,+377.58,+335.349,+341.248,+352.722,+318.505,+331.787
2020-10-14 16:26:31 UTC,+377.57,+335.337,+341.236,+352.711,+318.492,+331.775
2020-10-14 16:26:32 UTC,+377.561,+335.326,+341.225,+352.7,+318.48,+331.763
2020-10-14 16:26:33 UTC,+377.552,+335.314,+341.214,+352.69,+318.467,+331.751
2020-10-14 16:26:34 UTC,+377.543,+335.303,+341.202,+352.679,+318.454,+331.739
2020-10-14 16:26:35 UTC,+377.534,+335.291,+341.191,+352.668,+318.442,+331.727
2020-10-14 16:26:36 UTC,+377.525,+335.279,+341.18,+352.658,+318.429,+331.715
2020-10-14 16:26:37 UTC,+377.516,+335.268,+341.168,+352.647,+318.416,+331.704
2020-10-14 16:26:39 UTC,+376.221,+333.968,+339.861,+351.342,+317.107,+330.396
2020-10-14 16:26:40 UTC,+376.212,+333.956,+339.85,+351.331,+317.094,+330.384
2020-10-14 16:26:41 UTC,+376.203,+333.945,+339.839,+351.32,+317.081,+330.372
2020-10-14 16:26:42 UTC,+376.194,+333.933,+339.827,+351.31,+317.068,+330.36
2020-10-14 16:26:43 UTC,+376.185,+333.921,+339.816,+351.299,+317.056,+330.348
2020-10-14 16:26:44 UTC,+376.176,+333.91,+339.805,+351.288,+317.043,+330.336
2020-10-14 16:26:45 UTC,+376.167,+333.898,+339.793,+351.278,+317.03,+330.324
2020-10-14 16:26:46 UTC,+376.158,+333.886,+339.782,+351.267,+317.017,+330.312
2020-10-14 16:26:47 UTC,+376.149,+333.875,+339.77,+351.256,+317.004,+330.3
2020-10-14 16:26:48 UTC,+376.139,+333.863,+339.759,+351.245,+316.992,+330.288
2020-10-14 16:26:49 UTC,+376.13,+333.851,+339.748,+351.235,+316.979,+330.276
2020-10-14 16:26:50 UTC,+376.121,+333.84,+339.736,+351.224,+316.966,+330.264
2020-10-14 16:26:51 UTC,+376.112,+333.828,+339.725,+351.213,+316.953,+330.252
2020-10-14 16:26:52 UTC,+376.103,+333.816,+339.713,+351.203,+316.94,+330.24
2020-10-14 16:26:53 UTC,+376.094,+333.805,+339.702,+351.192,+316.928,+330.228
2020-10-14 16:26:54 UTC,+376.085,+333.793,+339.69,+351.181,+316.915,+330.216
2020-10-14 16:26:55 UTC,+376.076,+333.781,+339.679,+351.17,+316.902,+330.204
2020-10-14 16:26:56 UTC,+376.066,+333.769,+339.668,+351.16,+316.889,+330.192
2020-10-14 16:26:57 UTC,+376.057,+333.758,+339.656,+351.149,+316.876,+330.18
2020-10-14 16:26:58 UTC,+376.048,+333.746,+339.645,+351.138,+316.864,+330.168
2020-10-14 16:26:59 UTC,+376.039,+333.734,+339.633,+351.127,+316.851,+330.156
2020-10-14 16:27:00 UTC,+377.947,+336.178,+342.018,+353.367,+319.524,+332.661
2020-10-14 16:27:01 UTC,+377.93,+336.157,+341.998,+353.348,+319.502,+332.64
2020-10-14 16:27:02 UTC,+377.921,+336.146,+341.987,+353.337,+319.489,+332.628
2020-10-14 16:27:03 UTC,+377.912,+336.134,+341.976,+353.327,+319.477,+332.616
2020-10-14 16:27:04 UTC,+377.903,+336.123,+341.964,+353.316,+319.464,+332.604
2020-10-14 16:27:05 UTC,+377.894,+336.111,+341.953,+353.306,+319.451,+332.593
2020-10-14 16:27:06 UTC,+377.885,+336.1,+341.942,+353.295,+319.439,+332.581
2020-10-14 16:27:07 UTC,+377.876,+336.088,+341.931,+353.285,+319.426,+332.569
2020-10-14 16:27:09 UTC,+376.59,+334.796,+340.632,+351.987,+318.125,+331.269
2020-10-14 16:27:10 UTC,+376.581,+334.785,+340.621,+351.977,+318.112,+331.257
2020-10-14 16:27:11 UTC,+376.572,+334.773,+340.609,+351.966,+318.099,+331.245
2020-10-14 16:27:12 UTC,+376.563,+334.762,+340.598,+351.955,+318.087,+331.233
2020-10-14 16:27:13 UTC,+376.554,+334.75,+340.587,+351.945,+318.074,+331.222
2020-10-14 16:27:14 UTC,+376.545,+334.739,+340.575,+351.934,+318.061,+331.21
2020-10-14 16:27:15 UTC,+376.536,+334.727,+340.564,+351.924,+318.049,+331.198
2020-10-14 16:27:16 UTC,+376.527,+334.715,+340.553,+351.913,+318.036,+331.186
2020-10-14 16:27:17 UTC,+376.518,+334.704,+340.542,+351.902,+318.023,+331.174
2020-10-14 16:27:18 UTC,+376.509,+334.692,+340.53,+351.892,+318.011,+331.162
2020-10-14 16:27:19 UTC,+376.5,+334.681,+340.519,+351.881,+317.998,+331.15
2020-10-14 16:27:20 UTC,+376.491,+334.669,+340.508,+351.87,+317.985,+331.139
2020-10-14 16:27:21 UTC,+376.481,+334.658,+340.496,+351.86,+317.973,+331.127
2020-10-14 16:27:22 UTC,+376.472,+334.646,+340.485,+351.849,+317.96,+331.115
2020-10-14 16:27:23 UTC,+376.463,+334.634,+340.474,+351.839,+317.947,+331.103
2020-10-14 16:27:24 UTC,+376.454,+334.623,+340.462,+351.828,+317.935,+331.091
2020-10-14 16:27:25 UTC,+376.445,+334.611,+340.451,+351.817,+317.922,+331.079
2020-10-14 16:27:26 UTC,+376.436,+334.599,+340.44,+351.807,+317.909,+331.067
2020-10-14 16:27:27 UTC,+376.427,+334.588,+340.428,+351.796,+317.896,+331.055
2020-10-14 16:27:28 UTC,+376.418,+334.576,+340.417,+351.785,+317.884,+331.043
2020-10-14 16:27:29 UTC,+376.409,+334.565,+340.406,+351.775,+317.871,+331.031
2020-10-14 16:27:30 UTC,+376.4,+334.553,+340.394,+351.764,+317.858,+331.019
2020-10-14 16:27:31 UTC,+376.391,+334.541,+340.383,+351.753,+317.846,+331.008
2020-10-14 16:27:32 UTC,+376.382,+334.53,+340.372,+351.743,+317.833,+330.996
2020-10-14 16:27:33 UTC,+376.373,+334.518,+340.36,+351.732,+317.82,+330.984
2020-10-14 16:27:34 UTC,+376.364,+334.506,+340.349,+351.721,+317.807,+330.972
2020-10-14 16:27:35 UTC,+376.354,+334.495,+340.337,+351.711,+317.795,+330.96
2020-10-14 16:27:36 UTC,+376.345,+334.483,+340.326,+351.7,+317.782,+330.948
2020-10-14 16:27:37 UTC,+376.336,+334.471,+340.315,+351.689,+317.769,+330.936
2020-10-14 16:27:39 UTC,+375.057,+333.187,+339.023,+350.399,+316.475,+329.643
2020-10-14 16:27:40 UTC,+375.048,+333.176,+339.012,+350.389,+316.462,+329.632
2020-10-14 16:27:41 UTC,+375.039,+333.164,+339.001,+350.378,+316.45,+329.62
2020-10-14 16:27:42 UTC,+375.03,+333.152,+338.989,+350.367,+316.437,+329.608
2020-10-14 16:27:43 UTC,+375.021,+333.141,+338.978,+350.357,+316.424,+329.596
2020-10-14 16:27:44 UTC,+375.012,+333.129,+338.966,+350.346,+316.411,+329.584
2020-10-14 16:27:45 UTC,+375.003,+333.117,+338.955,+350.335,+316.398,+329.572
2020-10-14 16:27:46 UTC,+374.993,+333.106,+338.944,+350.325,+316.386,+329.56
2020-10-14 16:27:47 UTC,+374.984,+333.094,+338.932,+350.314,+316.373,+329.548
2020-10-14 16:27:48 UTC,+374.975,+333.082,+338.921,+350.303,+316.36,+329.536
2020-10-14 16:27:49 UTC,+374.966,+333.071,+338.909,+350.292,+316.347,+329.524
2020-10-14 16:27:50 UTC,+374.957,+333.059,+338.898,+350.282,+316.334,+329.512
2020-10-14 16:27:51 UTC,+374.948,+333.047,+338.887,+350.271,+316.322,+329.5
2020-10-14 16:27:52 UTC,+374.939,+333.035,+338.875,+350.26,+316.309,+329.488
2020-10-14 16:27:53 UTC,+374.929,+333.024,+338.864,+350.249,+316.296,+329.476
2020-10-14 16:27:54 UTC,+374.92,+333.012,+338.852,+350.239,+316.283,+329.464
2020-10-14 16:27:55 UTC,+374.911,+333,+338.841,+350.228,+316.27,+329.452
2020-10-14 16:27:56 UTC,+374.902,+332.989,+338.829,+350.217,+316.257,+329.44
2020-10-14 16:27:57 UTC,+374.893,+332.977,+338.818,+350.206,+316.245,+329.428
2020-10-14 16:27:58 UTC,+374.884,+332.965,+338.806,+350.196,+316.232,+329.416
2020-10-14 16:27:59 UTC,+374.874,+332.953,+338.795,+350.185,+316.219,+329.404
2020-10-14 16:28:00 UTC,+376.776,+335.389,+341.172,+352.417,+318.884,+331.9
2020-10-14 16:28:01 UTC,+376.76,+335.368,+341.152,+352.398,+318.861,+331.879
2020-10-14 16:28:02 UTC,+376.751,+335.357,+341.141,+352.388,+318.849,+331.868
2020-10-14 16:28:03 UTC,+376.742,+335.345,+341.13,+352.377,+318.836,+331.856
2020-10-14 16:28:04 UTC,+376.733,+335.334,+341.118,+352.366,+318.823,+331.844
2020-10-14 16:28:05 UTC,+376.724,+335.322,+341.107,+352.356,+318.811,+331.832
2020-10-14 16:28:06 UTC,+376.715,+335.311,+341.096,+352.345,+318.798,+331.82
2020-10-14 16:28:07 UTC,+376.706,+335.299,+341.084,+352.335,+318.786,+331.808
2020-10-14 16:28:09 UTC,+375.435,+334.023,+339.801,+351.053,+317.499,+330.524
2020-10-14 16:28:10 UTC,+375.426,+334.011,+339.79,+351.042,+317.487,+330.512
2020-10-14 16:28:11 UTC,+375.416,+334,+339.778,+351.031,+317.474,+330.5
2020-10-14 16:28:12 UTC,+375.407,+333.988,+339.767,+351.021,+317.461,+330.488
2020-10-14 16:28:13 UTC,+375.398,+333.977,+339.756,+351.01,+317.449,+330.476
