timestamp,RT,DA
2015-07-03 13:40:00,17.62,32.06
2015-07-03 13:45:00,17.82,32.06
2015-07-03 13:50:00,17.87,32.06
2015-07-03 13:55:00,17.97,32.06
2015-07-03 14:00:00,17.99,31.69
2015-07-03 14:05:00,18.07,31.69
2015-07-03 14:10:00,18.06,31.69
2015-07-03 14:15:00,18.11,31.69
2015-07-03 14:20:00,18.12,31.69
2015-07-03 14:25:00,18.11,31.69
2015-07-03 14:30:00,18.12,31.69
2015-07-03 14:35:00,18.3,31.69
2015-07-03 14:40:00,18.14,31.69
2015-07-03 14:45:00,18.05,31.69
2015-07-03 14:50:00,18.1,31.69
2015-07-03 14:55:00,18.11,31.69
2015-07-03 15:00:00,18.25,30.18
2015-07-03 15:05:00,18.28,30.18
2015-07-03 15:10:00,18.23,30.18
2015-07-03 15:15:00,18.21,30.18
2015-07-03 15:20:00,18.2,30.18
2015-07-03 15:25:00,18.23,30.18
2015-07-03 15:30:00,18.15,30.18
2015-07-03 15:35:00,18.25,30.18
2015-07-03 15:42:00,18.34,30.18
2015-07-03 15:43:00,18.33,30.18
2015-07-03 15:45:00,18.31,30.18
2015-07-03 15:50:00,18.16,30.18
2015-07-03 15:55:00,18.25,30.18
2015-07-03 16:00:00,18.35,33.17
2015-07-03 16:05:00,18.32,33.17
2015-07-03 16:10:00,18.26,33.17
2015-07-03 16:15:00,18.33,33.17
2015-07-03 16:20:00,18.32,33.17
2015-07-03 16:25:00,18.32,33.17
2015-07-03 16:30:00,18.41,33.17
2015-07-03 16:35:00,18.49,33.17
2015-07-03 16:40:00,18.44,33.17
2015-07-03 16:45:00,18.45,33.17
2015-07-03 16:50:00,18.41,33.17
2015-07-03 16:55:00,18.45,33.17
2015-07-03 17:00:00,18.4,44.45
2015-07-03 17:05:00,18.39,44.45
2015-07-03 17:10:00,18.4,44.45
2015-07-03 17:15:00,18.46,44.45
2015-07-03 17:20:00,18.46,44.45
2015-07-03 17:25:00,18.52,44.45
2015-07-03 17:30:00,18.53,44.45
2015-07-03 17:35:00,18.63,44.45
2015-07-03 17:40:00,18.61,44.45
2015-07-03 17:45:00,18.62,44.45
2015-07-03 17:50:00,18.63,44.45
2015-07-03 17:55:00,18.78,44.45
2015-07-03 17:58:00,18.99,44.45
2015-07-03 18:00:00,19.02,48.94
2015-07-03 18:05:00,19.08,48.94
2015-07-03 18:10:00,19.18,48.94
2015-07-03 18:15:00,19.26,48.94
2015-07-03 18:20:00,19.3,48.94
2015-07-03 18:25:00,19.27,48.94
2015-07-03 18:30:00,19.15,48.94
2015-07-03 18:35:00,19.24,48.94
2015-07-03 18:40:00,19.46,48.94
2015-07-03 18:45:00,19.87,48.94
2015-07-03 18:50:00,20.15,48.94
2015-07-03 18:55:00,20.79,48.94
2015-07-03 19:00:00,20.28,47.44
2015-07-03 19:05:00,20.13,47.44
2015-07-03 19:10:00,20.06,47.44
2015-07-03 19:15:00,20.37,47.44
2015-07-03 19:20:00,23.88,47.44
2015-07-03 19:21:00,25.6,47.44
2015-07-03 19:22:00,25.6,47.44
2015-07-03 19:25:00,25.03,47.44
2015-07-03 19:30:00,25.57,47.44
2015-07-03 19:32:00,25.78,47.44
2015-07-03 19:35:00,25.83,47.44
2015-07-03 19:40:00,25.85,47.44
2015-07-03 19:45:00,25.86,47.44
2015-07-03 19:50:00,24.02,47.44
2015-07-03 19:55:00,21.75,47.44
2015-07-03 20:00:00,21.79,39.24
2015-07-03 20:05:00,21.29,39.24
2015-07-03 20:10:00,20.85,39.24
2015-07-03 20:15:00,20.81,39.24
2015-07-03 20:20:00,20.76,39.24
2015-07-03 20:25:00,20.84,39.24
2015-07-03 20:30:00,20.74,39.24
2015-07-03 20:35:00,20.65,39.24
2015-07-03 20:40:00,20.55,39.24
2015-07-03 20:45:00,20.7,39.24
2015-07-03 20:50:00,20.73,39.24
2015-07-03 20:55:00,20.65,39.24
2015-07-03 21:00:00,21.44,33.55
2015-07-03 21:05:00,20.86,33.55
2015-07-03 21:10:00,21.15,33.55
2015-07-03 21:15:00,21.01,33.55
2015-07-03 21:20:00,20.68,33.55
2015-07-03 21:25:00,20.44,33.55
2015-07-03 21:30:00,20.3,33.55
2015-07-03 21:35:00,20.12,33.55
2015-07-03 21:40:00,19.95,33.55
2015-07-03 21:45:00,19.81,33.55
2015-07-03 21:50:00,19.63,33.55
2015-07-03 21:55:00,19.44,33.55
2015-07-03 22:00:00,19.4,27.79
2015-07-03 22:05:00,21.42,27.79
2015-07-03 22:10:00,21.46,27.79
2015-07-03 22:15:00,19.92,27.79
2015-07-03 22:20:00,20.0,27.79
2015-07-03 22:25:00,21.35,27.79
2015-07-03 22:30:00,20.86,27.79
2015-07-03 22:35:00,20.37,27.79
2015-07-03 22:40:00,20.38,27.79
2015-07-03 22:45:00,20.18,27.79
2015-07-03 22:50:00,19.7,27.79
2015-07-03 22:55:00,19.64,27.79
2015-07-03 23:00:00,19.63,27.03
2015-07-03 23:05:00,19.57,27.03
2015-07-03 23:10:00,19.51,27.03
2015-07-03 23:15:00,19.2,27.03
2015-07-03 23:20:00,19.07,27.03
2015-07-03 23:25:00,19.03,27.03
2015-07-03 23:30:00,19.22,27.03
2015-07-03 23:35:00,19.21,27.03
2015-07-03 23:40:00,18.92,27.03
2015-07-03 23:45:00,19.16,27.03
2015-07-03 23:50:00,19.19,27.03
2015-07-03 23:55:00,19.1,27.03
2015-07-04 00:00:00,18.93,22.59
2015-07-04 00:05:00,18.94,22.59
2015-07-04 00:10:00,18.92,22.59
2015-07-04 00:15:00,19.07,22.59
2015-07-04 00:20:00,18.87,22.59
2015-07-04 00:25:00,18.53,22.59
2015-07-04 00:30:00,18.44,22.59
2015-07-04 00:35:00,17.96,22.59
2015-07-04 00:40:00,17.6,22.59
2015-07-04 00:45:00,17.82,22.59
2015-07-04 00:50:00,17.74,22.59
2015-07-04 00:55:00,16.76,22.59
2015-07-04 01:00:00,16.69,22.96
2015-07-04 01:05:00,17.29,22.96
2015-07-04 01:10:00,16.61,22.96
2015-07-04 01:15:00,16.27,22.96
2015-07-04 01:20:00,16.31,22.96
2015-07-04 01:25:00,16.87,22.96
2015-07-04 01:30:00,17.01,22.96
2015-07-04 01:35:00,16.91,22.96
2015-07-04 01:40:00,17.08,22.96
2015-07-04 01:45:00,17.48,22.96
2015-07-04 01:50:00,17.61,22.96
2015-07-04 01:55:00,17.16,22.96
2015-07-04 02:00:00,16.91,20.75
2015-07-04 02:05:00,16.8,20.75
2015-07-04 02:10:00,17.03,20.75
2015-07-04 02:15:00,17.64,20.75
2015-07-04 02:20:00,17.68,20.75
2015-07-04 02:25:00,17.55,20.75
2015-07-04 02:30:00,17.55,20.75
2015-07-04 02:35:00,17.01,20.75
2015-07-04 02:40:00,17.3,20.75
2015-07-04 02:45:00,17.16,20.75
2015-07-04 02:50:00,16.86,20.75
2015-07-04 02:55:00,17.18,20.75
2015-07-04 03:00:00,17.26,20.75
2015-07-04 03:05:00,16.95,20.75
2015-07-04 03:10:00,16.78,20.75
2015-07-04 03:15:00,16.91,20.75
2015-07-04 03:20:00,17.01,20.75
2015-07-04 03:25:00,17.08,20.75
2015-07-04 03:30:00,17.27,20.75
2015-07-04 03:35:00,17.13,20.75
2015-07-04 03:40:00,16.86,20.75
2015-07-04 03:45:00,16.86,20.75
2015-07-04 03:50:00,16.72,20.75
2015-07-04 03:55:00,16.88,20.75
2015-07-04 04:00:00,16.94,21.27
2015-07-04 04:05:00,16.99,21.27
2015-07-04 04:10:00,16.93,21.27
2015-07-04 04:15:00,17.33,21.27
2015-07-04 04:20:00,17.98,21.27
2015-07-04 04:25:00,17.92,21.27
2015-07-04 04:30:00,17.81,21.27
2015-07-04 04:35:00,18.13,21.27
2015-07-04 04:40:00,18.47,21.27
2015-07-04 04:45:00,18.39,21.27
2015-07-04 04:50:00,18.16,21.27
2015-07-04 04:55:00,18.23,21.27
2015-07-04 05:00:00,18.43,25.8
2015-07-04 05:05:00,19.21,25.8
2015-07-04 05:10:00,19.02,25.8
2015-07-04 05:15:00,19.47,25.8
2015-07-04 05:20:00,19.5,25.8
2015-07-04 05:25:00,19.44,25.8
2015-07-04 05:30:00,19.59,25.8
2015-07-04 05:35:00,19.54,25.8
2015-07-04 05:40:00,19.57,25.8
2015-07-04 05:45:00,19.68,25.8
2015-07-04 05:50:00,19.78,25.8
2015-07-04 05:55:00,19.71,25.8
2015-07-04 06:00:00,19.9,39.63
2015-07-04 06:02:00,20.21,39.63
2015-07-04 06:05:00,20.59,39.63
2015-07-04 06:10:00,20.88,39.63
2015-07-04 06:15:00,20.44,39.63
2015-07-04 06:20:00,20.48,39.63
2015-07-04 06:25:00,20.53,39.63
2015-07-04 06:30:00,20.52,39.63
2015-07-04 06:35:00,20.68,39.63
2015-07-04 06:40:00,20.83,39.63
2015-07-04 06:45:00,20.89,39.63
2015-07-04 06:50:00,20.91,39.63
2015-07-04 06:55:00,20.83,39.63
2015-07-04 07:00:00,20.71,37.17
2015-07-04 07:05:00,20.74,37.17
2015-07-04 07:10:00,20.81,37.17
2015-07-04 07:15:00,20.93,37.17
2015-07-04 07:20:00,20.99,37.17
2015-07-04 07:25:00,21.11,37.17
2015-07-04 07:30:00,20.95,37.17
2015-07-04 07:35:00,20.66,37.17
2015-07-04 07:40:00,20.64,37.17
2015-07-04 07:45:00,20.73,37.17
2015-07-04 07:50:00,21.1,37.17
2015-07-04 07:55:00,21.11,37.17
2015-07-04 08:00:00,20.93,35.74
2015-07-04 08:05:00,21.01,35.74
2015-07-04 08:10:00,21.12,35.74
2015-07-04 08:15:00,21.05,35.74
2015-07-04 08:20:00,20.95,35.74
2015-07-04 08:25:00,20.91,35.74
2015-07-04 08:30:00,20.86,35.74
2015-07-04 08:35:00,20.75,35.74
2015-07-04 08:40:00,20.66,35.74
2015-07-04 08:45:00,20.82,35.74
2015-07-04 08:50:00,24.78,35.74
2015-07-04 08:55:00,23.62,35.74
2015-07-04 09:00:00,21.05,37.4
2015-07-04 09:05:00,21.9,37.4
2015-07-04 09:10:00,20.65,37.4
2015-07-04 09:15:00,20.63,37.4
2015-07-04 09:20:00,20.7,37.4
2015-07-04 09:25:00,20.78,37.4
2015-07-04 09:30:00,20.81,37.4
2015-07-04 09:35:00,20.75,37.4
2015-07-04 09:40:00,20.86,37.4
2015-07-04 09:45:00,20.93,37.4
2015-07-04 09:50:00,20.93,37.4
2015-07-04 09:55:00,21.22,37.4
2015-07-04 10:00:00,21.39,37.62
2015-07-04 10:05:00,21.29,37.62
2015-07-04 10:10:00,20.97,37.62
2015-07-04 10:15:00,21.07,37.62
2015-07-04 10:20:00,21.12,37.62
2015-07-04 10:25:00,21.13,37.62
2015-07-04 10:30:00,21.08,37.62
2015-07-04 10:35:00,21.06,37.62
2015-07-04 10:40:00,20.9,37.62
2015-07-04 10:45:00,20.92,37.62
2015-07-04 10:50:00,21.29,37.62
2015-07-04 10:55:00,21.91,37.62
2015-07-04 11:00:00,21.92,36.65
2015-07-04 11:05:00,22.04,36.65
2015-07-04 11:10:00,22.12,36.65
2015-07-04 11:15:00,21.86,36.65
2015-07-04 11:20:00,21.9,36.65
2015-07-04 11:25:00,22.43,36.65
2015-07-04 11:30:00,22.4,36.65
2015-07-04 11:35:00,22.2,36.65
2015-07-04 11:40:00,22.41,36.65
2015-07-04 11:45:00,22.83,36.65
2015-07-04 11:50:00,22.76,36.65
2015-07-04 11:55:00,22.62,36.65
2015-07-04 12:00:00,22.23,36.2
2015-07-04 12:05:00,21.94,36.2
2015-07-04 12:10:00,22.16,36.2
2015-07-04 12:15:00,22.58,36.2
2015-07-04 12:20:00,22.48,36.2
2015-07-04 12:25:00,22.37,36.2
2015-07-04 12:30:00,21.96,36.2
2015-07-04 12:35:00,22.3,36.2
2015-07-04 12:40:00,22.54,36.2
2015-07-04 12:45:00,23.19,36.2
2015-07-04 12:50:00,28.22,36.2
2015-07-04 12:55:00,25.76,36.2
2015-07-04 13:00:00,23.26,34.91
2015-07-04 13:05:00,22.96,34.91
2015-07-04 13:10:00,22.77,34.91
2015-07-04 13:15:00,22.64,34.91
2015-07-04 13:20:00,22.47,34.91
2015-07-04 13:25:00,22.35,34.91
2015-07-04 13:30:00,22.31,34.91
2015-07-04 13:35:00,22.78,34.91
2015-07-04 13:40:00,23.26,34.91
2015-07-04 13:45:00,23.65,34.91
2015-07-04 13:50:00,23.62,34.91
2015-07-04 13:55:00,23.29,34.91
2015-07-04 14:00:00,23.19,34.11
2015-07-04 14:05:00,23.69,34.11
2015-07-04 14:10:00,23.6,34.11
2015-07-04 14:15:00,23.13,34.11
2015-07-04 14:20:00,22.79,34.11
2015-07-04 14:25:00,23.12,34.11
2015-07-04 14:30:00,23.55,34.11
2015-07-04 14:35:00,22.83,34.11
2015-07-04 14:40:00,22.35,34.11
2015-07-04 14:45:00,22.38,34.11
2015-07-04 14:50:00,22.28,34.11
2015-07-04 14:55:00,22.54,34.11
2015-07-04 15:00:00,22.68,33.94
2015-07-04 15:05:00,22.71,33.94
2015-07-04 15:10:00,22.74,33.94
2015-07-04 15:15:00,22.54,33.94
2015-07-04 15:20:00,22.63,33.94
2015-07-04 15:25:00,22.74,33.94
2015-07-04 15:30:00,22.6,33.94
2015-07-04 15:35:00,22.31,33.94
2015-07-04 15:40:00,22.33,33.94
2015-07-04 15:45:00,22.48,33.94
2015-07-04 15:50:00,22.76,33.94
2015-07-04 15:55:00,22.65,33.94
2015-07-04 16:00:00,22.48,37.45
2015-07-04 16:05:00,22.36,37.45
2015-07-04 16:10:00,22.51,37.45
2015-07-04 16:15:00,22.56,37.45
2015-07-04 16:20:00,22.42,37.45
2015-07-04 16:25:00,22.44,37.45
2015-07-04 16:30:00,22.34,37.45
2015-07-04 16:35:00,22.44,37.45
2015-07-04 16:40:00,22.48,37.45
2015-07-04 16:45:00,22.66,37.45
2015-07-04 16:50:00,22.94,37.45
2015-07-04 16:55:00,22.77,37.45
2015-07-04 17:00:00,22.71,40.62
2015-07-04 17:05:00,22.65,40.62
2015-07-04 17:10:00,22.98,40.62
2015-07-04 17:15:00,24.45,40.62
2015-07-04 17:20:00,24.9,40.62
2015-07-04 17:25:00,24.9,40.62
2015-07-04 17:30:00,23.57,40.62
2015-07-04 17:35:00,23.11,40.62
2015-07-04 17:40:00,23.45,40.62
2015-07-04 17:45:00,23.7,40.62
2015-07-04 17:50:00,24.2,40.62
2015-07-04 17:55:00,24.19,40.62
2015-07-04 18:00:00,27.81,51.56
2015-07-04 18:05:00,25.74,51.56
2015-07-04 18:10:00,25.87,51.56
2015-07-04 18:15:00,26.24,51.56
2015-07-04 18:20:00,25.66,51.56
2015-07-04 18:25:00,26.0,51.56
2015-07-04 18:30:00,29.19,51.56
2015-07-04 18:35:00,32.88,51.56
2015-07-04 18:40:00,33.95,51.56
2015-07-04 18:45:00,34.67,51.56
2015-07-04 18:50:00,35.79,51.56
2015-07-04 18:55:00,40.27,51.56
2015-07-04 19:00:00,40.53,59.96
2015-07-04 19:05:00,33.35,59.96
2015-07-04 19:10:00,35.04,59.96
2015-07-04 19:15:00,35.55,59.96
2015-07-04 19:20:00,37.11,59.96
2015-07-04 19:25:00,34.72,59.96
2015-07-04 19:30:00,34.71,59.96
2015-07-04 19:35:00,34.72,59.96
2015-07-04 19:40:00,34.72,59.96
2015-07-04 19:45:00,35.26,59.96
2015-07-04 19:50:00,34.66,59.96
2015-07-04 19:55:00,34.7,59.96
2015-07-04 20:00:00,33.36,39.31
2015-07-04 20:05:00,33.15,39.31
2015-07-04 20:10:00,33.27,39.31
2015-07-04 20:15:00,33.6,39.31
2015-07-04 20:17:00,35.7,39.31
2015-07-04 20:18:00,35.72,39.31
2015-07-04 20:20:00,34.77,39.31
2015-07-04 20:25:00,34.3,39.31
2015-07-04 20:30:00,33.2,39.31
2015-07-04 20:35:00,29.18,39.31
2015-07-04 20:40:00,29.18,39.31
2015-07-04 20:45:00,26.94,39.31
2015-07-04 20:50:00,26.46,39.31
2015-07-04 20:55:00,27.36,39.31
2015-07-04 21:00:00,27.5,38.15
2015-07-04 21:05:00,28.03,38.15
2015-07-04 21:10:00,29.18,38.15
2015-07-04 21:15:00,28.04,38.15
2015-07-04 21:20:00,25.6,38.15
2015-07-04 21:25:00,24.88,38.15
2015-07-04 21:30:00,23.77,38.15
2015-07-04 21:35:00,23.36,38.15
2015-07-04 21:40:00,23.02,38.15
2015-07-04 21:45:00,22.41,38.15
2015-07-04 21:50:00,23.36,38.15
2015-07-04 21:55:00,23.11,38.15
2015-07-04 22:00:00,27.53,29.96
2015-07-04 22:05:00,23.41,29.96
2015-07-04 22:10:00,23.99,29.96
2015-07-04 22:15:00,23.79,29.96
2015-07-04 22:20:00,23.55,29.96
2015-07-04 22:25:00,22.87,29.96
2015-07-04 22:30:00,27.64,29.96
2015-07-04 22:35:00,22.93,29.96
2015-07-04 22:40:00,21.74,29.96
2015-07-04 22:45:00,21.89,29.96
2015-07-04 22:50:00,21.67,29.96
2015-07-04 22:55:00,21.59,29.96
2015-07-04 23:00:00,21.85,28.13
2015-07-04 23:05:00,21.71,28.13
2015-07-04 23:10:00,21.8,28.13
2015-07-04 23:15:00,21.82,28.13
2015-07-04 23:20:00,21.88,28.13
2015-07-04 23:25:00,21.88,28.13
2015-07-04 23:30:00,21.48,28.13
2015-07-04 23:35:00,21.43,28.13
2015-07-04 23:40:00,21.33,28.13
2015-07-04 23:45:00,21.17,28.13
2015-07-04 23:50:00,21.08,28.13
2015-07-04 23:55:00,21.01,28.13
2015-07-05 00:00:00,21.19,23.84
2015-07-05 00:05:00,21.15,23.84
2015-07-05 00:10:00,21.22,23.84
2015-07-05 00:15:00,21.23,23.84
2015-07-05 00:20:00,21.19,23.84
2015-07-05 00:25:00,21.19,23.84
2015-07-05 00:30:00,21.15,23.84
2015-07-05 00:35:00,21.04,23.84
2015-07-05 00:40:00,21.09,23.84
2015-07-05 00:45:00,21.09,23.84
2015-07-05 00:50:00,21.12,23.84
2015-07-05 00:55:00,21.09,23.84
2015-07-05 01:00:00,21.02,22.82
2015-07-05 01:05:00,20.99,22.82
2015-07-05 01:10:00,21.02,22.82
2015-07-05 01:15:00,21.01,22.82
2015-07-05 01:20:00,20.99,22.82
2015-07-05 01:25:00,20.91,22.82
2015-07-05 01:30:00,20.87,22.82
2015-07-05 01:35:00,20.76,22.82
2015-07-05 01:40:00,20.76,22.82
2015-07-05 01:45:00,20.75,22.82
2015-07-05 01:50:00,20.72,22.82
2015-07-05 01:55:00,20.64,22.82
2015-07-05 02:00:00,20.6,21.23
2015-07-05 02:05:00,20.52,21.23
2015-07-05 02:10:00,20.69,21.23
2015-07-05 02:15:00,20.75,21.23
2015-07-05 02:20:00,20.73,21.23
2015-07-05 02:25:00,20.62,21.23
2015-07-05 02:30:00,20.76,21.23
2015-07-05 02:35:00,20.78,21.23
2015-07-05 02:40:00,20.78,21.23
2015-07-05 02:45:00,20.76,21.23
2015-07-05 02:50:00,20.76,21.23
2015-07-05 02:55:00,20.75,21.23
2015-07-05 03:00:00,20.75,20.95
2015-07-05 03:05:00,20.67,20.95
2015-07-05 03:10:00,20.71,20.95
2015-07-05 03:15:00,20.74,20.95
2015-07-05 03:20:00,20.59,20.95
2015-07-05 03:25:00,20.48,20.95
2015-07-05 03:30:00,20.53,20.95
2015-07-05 03:35:00,20.53,20.95
2015-07-05 03:40:00,20.47,20.95
2015-07-05 03:45:00,20.43,20.95
2015-07-05 03:50:00,20.36,20.95
2015-07-05 03:55:00,20.38,20.95
2015-07-05 04:00:00,20.27,21.5
2015-07-05 04:05:00,20.34,21.5
2015-07-05 04:10:00,20.5,21.5
2015-07-05 04:15:00,20.46,21.5
2015-07-05 04:20:00,20.33,21.5
2015-07-05 04:25:00,20.23,21.5
2015-07-05 04:30:00,20.47,21.5
2015-07-05 04:35:00,20.55,21.5
2015-07-05 04:40:00,20.51,21.5
2015-07-05 04:45:00,20.4,21.5
2015-07-05 04:50:00,20.31,21.5
2015-07-05 04:55:00,20.36,21.5
2015-07-05 05:00:00,20.38,25.55
2015-07-05 05:05:00,20.65,25.55
2015-07-05 05:10:00,20.77,25.55
2015-07-05 05:15:00,20.81,25.55
2015-07-05 05:20:00,20.75,25.55
2015-07-05 05:25:00,20.72,25.55
2015-07-05 05:30:00,20.61,25.55
2015-07-05 05:35:00,20.69,25.55
2015-07-05 05:40:00,20.73,25.55
2015-07-05 05:45:00,20.87,25.55
2015-07-05 05:50:00,20.9,25.55
2015-07-05 05:55:00,20.93,25.55
2015-07-05 06:00:00,21.6,41.44
2015-07-05 06:05:00,21.87,41.44
2015-07-05 06:10:00,22.07,41.44
2015-07-05 06:15:00,21.84,41.44
2015-07-05 06:20:00,22.16,41.44
2015-07-05 06:25:00,22.24,41.44
2015-07-05 06:30:00,22.7,41.44
2015-07-05 06:35:00,24.69,41.44
2015-07-05 06:40:00,23.33,41.44
2015-07-05 06:45:00,23.46,41.44
2015-07-05 06:50:00,24.16,41.44
2015-07-05 06:55:00,26.81,41.44
2015-07-05 07:00:00,22.97,34.76
2015-07-05 07:05:00,23.49,34.76
2015-07-05 07:10:00,23.6,34.76
2015-07-05 07:15:00,27.5,34.76
2015-07-05 07:20:00,27.43,34.76
2015-07-05 07:25:00,27.03,34.76
2015-07-05 07:30:00,26.55,34.76
2015-07-05 07:35:00,26.09,34.76
2015-07-05 07:40:00,26.01,34.76
2015-07-05 07:45:00,25.95,34.76
2015-07-05 07:50:00,21.39,34.76
2015-07-05 07:55:00,21.37,34.76
2015-07-05 08:00:00,21.41,30.05
2015-07-05 08:05:00,21.43,30.05
2015-07-05 08:10:00,21.52,30.05
2015-07-05 08:15:00,21.46,30.05
2015-07-05 08:20:00,21.65,30.05
2015-07-05 08:25:00,21.62,30.05
2015-07-05 08:30:00,21.61,30.05
2015-07-05 08:35:00,21.73,30.05
2015-07-05 08:40:00,21.54,30.05
2015-07-05 08:45:00,21.71,30.05
2015-07-05 08:50:00,21.86,30.05
2015-07-05 08:55:00,21.82,30.05
2015-07-05 09:00:00,21.71,31.72
2015-07-05 09:05:00,21.45,31.72
2015-07-05 09:10:00,21.43,31.72
2015-07-05 09:15:00,21.33,31.72
2015-07-05 09:20:00,21.39,31.72
2015-07-05 09:25:00,21.4,31.72
2015-07-05 09:30:00,21.43,31.72
2015-07-05 09:35:00,21.44,31.72
2015-07-05 09:40:00,21.48,31.72
2015-07-05 09:45:00,21.48,31.72
2015-07-05 09:50:00,21.47,31.72
2015-07-05 09:55:00,21.5,31.72
2015-07-05 10:00:00,21.57,31.32
2015-07-05 10:05:00,21.55,31.32
2015-07-05 10:06:00,21.85,31.32
2015-07-05 10:10:00,21.7,31.32
2015-07-05 10:15:00,21.4,31.32
2015-07-05 10:20:00,21.37,31.32
2015-07-05 10:25:00,21.42,31.32
2015-07-05 10:30:00,21.66,31.32
2015-07-05 10:35:00,21.77,31.32
2015-07-05 10:40:00,21.71,31.32
2015-07-05 10:45:00,21.57,31.32
2015-07-05 10:50:00,21.63,31.32
2015-07-05 10:55:00,21.59,31.32
2015-07-05 11:00:00,21.46,28.96
2015-07-05 11:05:00,21.46,28.96
2015-07-05 11:10:00,21.77,28.96
2015-07-05 11:15:00,21.78,28.96
2015-07-05 11:20:00,21.67,28.96
2015-07-05 11:25:00,21.78,28.96
2015-07-05 11:30:00,21.86,28.96
2015-07-05 11:35:00,21.68,28.96
2015-07-05 11:40:00,21.48,28.96
2015-07-05 11:45:00,21.38,28.96
2015-07-05 11:50:00,21.27,28.96
2015-07-05 11:55:00,21.2,28.96
2015-07-05 12:00:00,21.05,32.26
2015-07-05 12:05:00,20.98,32.26
2015-07-05 12:10:00,21.02,32.26
2015-07-05 12:15:00,20.97,32.26
2015-07-05 12:20:00,20.86,32.26
2015-07-05 12:25:00,20.89,32.26
2015-07-05 12:30:00,20.93,32.26
2015-07-05 12:35:00,21.01,32.26
2015-07-05 12:40:00,20.98,32.26
2015-07-05 12:45:00,20.84,32.26
2015-07-05 12:50:00,20.78,32.26
2015-07-05 12:55:00,20.67,32.26
2015-07-05 13:00:00,20.76,34.74
2015-07-05 13:05:00,20.77,34.74
2015-07-05 13:10:00,20.76,34.74
2015-07-05 13:15:00,20.74,34.74
2015-07-05 13:20:00,20.71,34.74
2015-07-05 13:25:00,20.59,34.74
2015-07-05 13:30:00,20.59,34.74
2015-07-05 13:35:00,20.53,34.74
2015-07-05 13:40:00,20.39,34.74
2015-07-05 13:45:00,20.33,34.74
2015-07-05 13:50:00,20.38,34.74
2015-07-05 13:55:00,20.26,34.74
2015-07-05 14:00:00,20.05,30.29
2015-07-05 14:05:00,20.05,30.29
2015-07-05 14:10:00,20.21,30.29
2015-07-05 14:15:00,20.21,30.29
2015-07-05 14:20:00,20.07,30.29
2015-07-05 14:25:00,19.94,30.29
2015-07-05 14:30:00,19.86,30.29
2015-07-05 14:35:00,19.8,30.29
2015-07-05 14:40:00,19.74,30.29
2015-07-05 14:45:00,19.71,30.29
2015-07-05 14:50:00,19.78,30.29
2015-07-05 14:55:00,19.77,30.29
2015-07-05 15:00:00,19.62,29.51
2015-07-05 15:05:00,19.73,29.51
2015-07-05 15:10:00,19.77,29.51
2015-07-05 15:15:00,19.81,29.51
2015-07-05 15:20:00,19.8,29.51
2015-07-05 15:25:00,19.78,29.51
2015-07-05 15:30:00,19.7,29.51
2015-07-05 15:35:00,19.56,29.51
2015-07-05 15:40:00,19.46,29.51
2015-07-05 15:45:00,19.37,29.51
2015-07-05 15:50:00,19.32,29.51
2015-07-05 15:55:00,19.47,29.51
2015-07-05 16:00:00,19.63,31.53
2015-07-05 16:05:00,19.72,31.53
2015-07-05 16:10:00,19.62,31.53
2015-07-05 16:15:00,19.7,31.53
2015-07-05 16:20:00,19.78,31.53
2015-07-05 16:25:00,19.74,31.53
2015-07-05 16:30:00,19.8,31.53
2015-07-05 16:35:00,19.8,31.53
2015-07-05 16:40:00,19.75,31.53
2015-07-05 16:45:00,19.81,31.53
2015-07-05 16:50:00,19.78,31.53
2015-07-05 16:55:00,19.83,31.53
2015-07-05 17:00:00,19.77,35.56
2015-07-05 17:05:00,19.76,35.56
2015-07-05 17:10:00,19.78,35.56
2015-07-05 17:15:00,19.88,35.56
2015-07-05 17:20:00,19.88,35.56
2015-07-05 17:25:00,19.98,35.56
2015-07-05 17:30:00,20.02,35.56
2015-07-05 17:35:00,19.99,35.56
2015-07-05 17:40:00,20.14,35.56
2015-07-05 17:45:00,20.09,35.56
2015-07-05 17:50:00,20.09,35.56
2015-07-05 17:55:00,20.22,35.56
2015-07-05 18:00:00,20.45,51.63
2015-07-05 18:05:00,20.6,51.63
2015-07-05 18:10:00,20.7,51.63
2015-07-05 18:15:00,20.78,51.63
2015-07-05 18:20:00,20.85,51.63
2015-07-05 18:25:00,20.85,51.63
2015-07-05 18:30:00,20.96,51.63
2015-07-05 18:35:00,21.04,51.63
2015-07-05 18:40:00,21.22,51.63
2015-07-05 18:45:00,21.5,51.63
2015-07-05 18:50:00,21.77,51.63
2015-07-05 18:55:00,22.09,51.63
2015-07-05 19:00:00,22.23,48.87
2015-07-05 19:05:00,22.52,48.87
2015-07-05 19:10:00,22.61,48.87
2015-07-05 19:15:00,22.63,48.87
2015-07-05 19:20:00,22.66,48.87
2015-07-05 19:25:00,22.66,48.87
2015-07-05 19:30:00,22.61,48.87
2015-07-05 19:35:00,22.8,48.87
2015-07-05 19:40:00,22.87,48.87
2015-07-05 19:45:00,22.96,48.87
2015-07-05 19:50:00,22.65,48.87
2015-07-05 19:55:00,22.87,48.87
2015-07-05 20:00:00,22.55,36.66
2015-07-05 20:05:00,22.28,36.66
2015-07-05 20:10:00,22.61,36.66
2015-07-05 20:15:00,23.07,36.66
2015-07-05 20:20:00,23.45,36.66
