,sorting_time,clearing_time
45,0.0022912025451660156,5.7697296142578125e-05
46,0.0021376609802246094,5.984306335449219e-05
47,0.0025751590728759766,5.745887756347656e-05
48,0.002147674560546875,6.031990051269531e-05
49,0.0022208690643310547,6.079673767089844e-05
50,0.0024166107177734375,6.103515625e-05
51,0.0023109912872314453,6.437301635742188e-05
52,0.002437591552734375,6.4849853515625e-05
53,0.002683401107788086,6.842613220214844e-05
54,0.0029876232147216797,6.914138793945312e-05
55,0.00247955322265625,6.699562072753906e-05
56,0.00247955322265625,6.532669067382812e-05
57,0.0025424957275390625,0.00010085105895996094
58,0.0026226043701171875,6.842613220214844e-05
59,0.0026035308837890625,6.866455078125e-05
60,0.002676248550415039,7.009506225585938e-05
61,0.002965688705444336,7.390975952148438e-05
62,0.002731800079345703,7.2479248046875e-05
63,0.002780437469482422,7.462501525878906e-05
64,0.003985166549682617,8.0108642578125e-05
65,0.0028464794158935547,7.939338684082031e-05
66,0.0028536319732666016,7.891654968261719e-05
67,0.0033669471740722656,8.296966552734375e-05
68,0.0036687850952148438,8.893013000488281e-05
69,0.0031251907348632812,8.630752563476562e-05
70,0.004647016525268555,8.678436279296875e-05
71,0.003248929977416992,8.726119995117188e-05
72,0.003251314163208008,9.34600830078125e-05
73,0.003275632858276367,8.702278137207031e-05
74,0.0033347606658935547,8.940696716308594e-05
75,0.003761768341064453,9.250640869140625e-05
76,0.003857851028442383,9.274482727050781e-05
77,0.003378152847290039,9.1552734375e-05
78,0.003523111343383789,9.512901306152344e-05
79,0.0036149024963378906,9.72747802734375e-05
80,0.0035355091094970703,9.775161743164062e-05
81,0.003927707672119141,0.00011968612670898438
82,0.0037920475006103516,0.00010156631469726562
83,0.0039594173431396484,0.00010395050048828125
84,0.005105495452880859,0.00010752677917480469
85,0.0036678314208984375,0.00010585784912109375
86,0.004022359848022461,0.00010848045349121094
87,0.004212856292724609,0.0001163482666015625
88,0.003972291946411133,0.00011157989501953125
89,0.0046727657318115234,0.00012087821960449219
90,0.004157543182373047,0.00012183189392089844
91,0.004094362258911133,0.00011444091796875
92,0.004107952117919922,0.0001163482666015625
93,0.004391908645629883,0.00012183189392089844
94,0.004259824752807617,0.0001251697540283203
95,0.005074977874755859,0.00012564659118652344
96,0.004305124282836914,0.00012683868408203125
97,0.0045130252838134766,0.00012826919555664062
98,0.004555225372314453,0.0001442432403564453
99,0.0044269561767578125,0.00012826919555664062
100,0.0059854984283447266,0.000133514404296875
101,0.004459381103515625,0.00012969970703125
102,0.004638195037841797,0.00013184547424316406
103,0.004985809326171875,0.00015044212341308594
104,0.006074428558349609,0.00014400482177734375
105,0.004561901092529297,0.0001366138458251953
106,0.004929780960083008,0.00013756752014160156
107,0.004740238189697266,0.00013685226440429688
108,0.005822658538818359,0.0001423358917236328
109,0.004908323287963867,0.0001423358917236328
110,0.006129026412963867,0.00019669532775878906
111,0.005021095275878906,0.00016236305236816406
112,0.0052301883697509766,0.00015115737915039062
113,0.005343437194824219,0.00016188621520996094
114,0.007126331329345703,0.00015115737915039062
115,0.005137205123901367,0.00015497207641601562
116,0.00529932975769043,0.00015354156494140625
117,0.0057141780853271484,0.0001556873321533203
118,0.007150888442993164,0.00015926361083984375
119,0.0052547454833984375,0.0001621246337890625
120,0.005234956741333008,0.0001595020294189453
121,0.005620241165161133,0.0001761913299560547
122,0.005654573440551758,0.00016045570373535156
123,0.007046222686767578,0.0001697540283203125
124,0.005642890930175781,0.00016236305236816406
125,0.005966901779174805,0.00016236305236816406
126,0.006930112838745117,0.0003795623779296875
127,0.005951881408691406,0.00017404556274414062
128,0.007154941558837891,0.0001850128173828125
129,0.0061473846435546875,0.0001742839813232422
130,0.0060842037200927734,0.0002884864807128906
131,0.006560564041137695,0.00017547607421875
132,0.005987882614135742,0.0002918243408203125
133,0.006626605987548828,0.00017881393432617188
134,0.006789445877075195,0.00018310546875
135,0.006732940673828125,0.00018358230590820312
136,0.006292819976806641,0.00018358230590820312
137,0.006495237350463867,0.000339508056640625
138,0.008091449737548828,0.00019311904907226562
139,0.006411552429199219,0.00018787384033203125
140,0.008783340454101562,0.00019240379333496094
141,0.02338433265686035,0.00020360946655273438
142,0.025176286697387695,0.00021505355834960938
143,0.023294687271118164,0.0001926422119140625
144,0.02535700798034668,0.00019550323486328125
145,0.006940126419067383,0.0002067089080810547
146,0.007698774337768555,0.0001952648162841797
147,0.007234811782836914,0.0002770423889160156
148,0.00762176513671875,0.00020360946655273438
149,0.009378194808959961,0.0002086162567138672
150,0.0085296630859375,0.00020194053649902344
151,0.008842706680297852,0.00020503997802734375
152,0.0076448917388916016,0.00020313262939453125
153,0.009033918380737305,0.0002079010009765625
154,0.008008480072021484,0.00020265579223632812
155,0.007908105850219727,0.000202178955078125
156,0.007848024368286133,0.0002162456512451172
157,0.007734060287475586,0.00020074844360351562
158,0.007456541061401367,0.00020956993103027344
159,0.00838613510131836,0.0003752708435058594
160,0.009184837341308594,0.00021266937255859375
161,0.008231401443481445,0.00020766258239746094
162,0.008775949478149414,0.00023365020751953125
163,0.008079290390014648,0.00021696090698242188
164,0.007561683654785156,0.00023293495178222656
165,0.008524417877197266,0.00022125244140625
166,0.009418487548828125,0.0002105236053466797
167,0.007790088653564453,0.00021266937255859375
168,0.008462190628051758,0.00021409988403320312
169,0.008882761001586914,0.00021576881408691406
170,0.0077838897705078125,0.00022172927856445312
171,0.008660316467285156,0.0002181529998779297
172,0.00958251953125,0.00022363662719726562
173,0.008585214614868164,0.00021719932556152344
174,0.009849309921264648,0.0002474784851074219
175,0.008600711822509766,0.00022029876708984375
176,0.00802159309387207,0.00022649765014648438
177,0.008562326431274414,0.00022792816162109375
178,0.00991678237915039,0.0002300739288330078
179,0.008417129516601562,0.00022482872009277344
180,0.009033679962158203,0.0002288818359375
181,0.00841975212097168,0.00022745132446289062
182,0.0086212158203125,0.0002288818359375
183,0.008734941482543945,0.00023365020751953125
184,0.008829832077026367,0.0002346038818359375
185,0.00881648063659668,0.00023484230041503906
186,0.009108543395996094,0.00023865699768066406
187,0.010534286499023438,0.0002396106719970703
188,0.008789777755737305,0.00024509429931640625
189,0.009087085723876953,0.00023937225341796875
190,0.010291337966918945,0.000240325927734375
191,0.008866310119628906,0.00024247169494628906
192,0.012716293334960938,0.00032067298889160156
193,0.011759757995605469,0.00026726722717285156
194,0.009872913360595703,0.00024580955505371094
195,0.009503841400146484,0.0002472400665283203
196,0.009332895278930664,0.0002434253692626953
197,0.00971674919128418,0.0002512931823730469
198,0.011471033096313477,0.00024700164794921875
199,0.009149312973022461,0.00025391578674316406
200,0.010051250457763672,0.00024890899658203125
201,0.010855436325073242,0.00025200843811035156
202,0.009622335433959961,0.0002543926239013672
203,0.011850595474243164,0.0002639293670654297
204,0.009758472442626953,0.00025653839111328125
205,0.009646415710449219,0.0002560615539550781
206,0.010442733764648438,0.0002732276916503906
207,0.011298179626464844,0.0002574920654296875
208,0.009751558303833008,0.0002598762512207031
209,0.011763811111450195,0.0002601146697998047
210,0.009870290756225586,0.0002593994140625
211,0.009382247924804688,0.0002608299255371094
212,0.010062932968139648,0.0002655982971191406
213,0.01186990737915039,0.0002727508544921875
214,0.010093212127685547,0.0002846717834472656
215,0.01137542724609375,0.00026726722717285156
216,0.009755849838256836,0.0002732276916503906
217,0.010328054428100586,0.00026607513427734375
218,0.012046098709106445,0.00026702880859375
219,0.010091781616210938,0.0002703666687011719
220,0.010744571685791016,0.00031185150146484375
221,0.010243654251098633,0.0002715587615966797
222,0.010861873626708984,0.0003304481506347656
223,0.010443925857543945,0.0002734661102294922
224,0.010410070419311523,0.0002989768981933594
225,0.014155864715576172,0.0003383159637451172
226,0.010967493057250977,0.0003676414489746094
227,0.010998010635375977,0.0002815723419189453
228,0.012075662612915039,0.0002899169921875
229,0.010911941528320312,0.0002887248992919922
230,0.010663747787475586,0.0002799034118652344
231,0.010351181030273438,0.00029206275939941406
232,0.01165318489074707,0.00036907196044921875
233,0.01128244400024414,0.0002796649932861328
234,0.012978076934814453,0.0003058910369873047
235,0.010589361190795898,0.0002808570861816406
236,0.01060628890991211,0.0002868175506591797
237,0.012941598892211914,0.0003037452697753906
238,0.011367559432983398,0.0003635883331298828
239,0.011721134185791016,0.00028896331787109375
240,0.011736392974853516,0.0002961158752441406
241,0.011489629745483398,0.0003077983856201172
242,0.012452125549316406,0.0002961158752441406
243,0.011424779891967773,0.0003159046173095703
244,0.013522863388061523,0.0003006458282470703
245,0.011459112167358398,0.0003151893615722656
246,0.011318206787109375,0.0002989768981933594
247,0.011695623397827148,0.00030684471130371094
248,0.012802600860595703,0.0003020763397216797
249,0.011939048767089844,0.00030922889709472656
250,0.011312484741210938,0.0003643035888671875
251,0.011656522750854492,0.0003299713134765625
252,0.013186454772949219,0.0003135204315185547
253,0.012605428695678711,0.0003185272216796875
254,0.012870311737060547,0.00031065940856933594
255,0.011794090270996094,0.00031757354736328125
256,0.011962890625,0.0003132820129394531
257,0.012449264526367188,0.00031566619873046875
258,0.01431727409362793,0.0003998279571533203
259,0.012670040130615234,0.0003135204315185547
260,0.011794090270996094,0.0003097057342529297
261,0.012723922729492188,0.0003199577331542969
262,0.013768196105957031,0.00032639503479003906
263,0.012413263320922852,0.00031685829162597656
264,0.011966943740844727,0.0003170967102050781
265,0.012670040130615234,0.0003180503845214844
266,0.013138532638549805,0.00031495094299316406
267,0.012650012969970703,0.0003190040588378906
268,0.012454748153686523,0.0003209114074707031
269,0.012827634811401367,0.00032067298889160156
270,0.013959169387817383,0.0003399848937988281
271,0.013007402420043945,0.000990152359008789
272,0.012809038162231445,0.00032830238342285156
273,0.01331329345703125,0.00032138824462890625
274,0.013089656829833984,0.00032067298889160156
275,0.012709617614746094,0.0004391670227050781
276,0.014695882797241211,0.00032782554626464844
277,0.013232707977294922,0.0003325939178466797
278,0.012411117553710938,0.0003275871276855469
279,0.013092756271362305,0.00035643577575683594
280,0.014219045639038086,0.0003361701965332031
281,0.014935016632080078,0.00043201446533203125
282,0.012887001037597656,0.0003306865692138672
283,0.013210535049438477,0.00034689903259277344
284,0.012984514236450195,0.0003349781036376953
285,0.013228416442871094,0.0005049705505371094
286,0.014626026153564453,0.0003445148468017578
287,0.015039443969726562,0.0004737377166748047
288,0.013512372970581055,0.0003437995910644531
289,0.013688087463378906,0.00034809112548828125
290,0.013096809387207031,0.0003428459167480469
291,0.013602256774902344,0.0003485679626464844
292,0.014969110488891602,0.00035262107849121094
293,0.01564931869506836,0.00035572052001953125
294,0.013225793838500977,0.0003485679626464844
295,0.014224052429199219,0.00045609474182128906
296,0.013414144515991211,0.0003540515899658203
297,0.013929367065429688,0.0003638267517089844
298,0.013462305068969727,0.0003504753112792969
299,0.014113664627075195,0.00035452842712402344
300,0.013389348983764648,0.0003657341003417969
301,0.014073848724365234,0.00035691261291503906
302,0.014355659484863281,0.0003581047058105469
303,0.015930891036987305,0.0003674030303955078
304,0.013650655746459961,0.0003647804260253906
305,0.01582050323486328,0.00038123130798339844
306,0.013808012008666992,0.00036907196044921875
307,0.014357805252075195,0.00040030479431152344
308,0.013858795166015625,0.0003612041473388672
309,0.014777421951293945,0.0003693103790283203
310,0.013976335525512695,0.00036978721618652344
311,0.01497960090637207,0.0003731250762939453
312,0.013906002044677734,0.00036787986755371094
313,0.015892982482910156,0.00038170814514160156
314,0.014123201370239258,0.0003714561462402344
315,0.014775276184082031,0.0003745555877685547
316,0.01427912712097168,0.0003781318664550781
317,0.014841079711914062,0.0003762245178222656
318,0.014431238174438477,0.0003752708435058594
319,0.014712095260620117,0.0003802776336669922
320,0.016012191772460938,0.0004596710205078125
321,0.016368627548217773,0.00039124488830566406
322,0.01455235481262207,0.00038170814514160156
323,0.01635146141052246,0.00041103363037109375
324,0.015385627746582031,0.0003936290740966797
325,0.016389131546020508,0.0003972053527832031
326,0.014590263366699219,0.0003886222839355469
327,0.015985488891601562,0.0005018711090087891
328,0.014686107635498047,0.0004069805145263672
329,0.01735520362854004,0.0004470348358154297
330,0.015154838562011719,0.00039649009704589844
331,0.015587091445922852,0.00045299530029296875
332,0.015103816986083984,0.00039577484130859375
333,0.01679682731628418,0.0005118846893310547
334,0.015259265899658203,0.0003981590270996094
335,0.01802515983581543,0.0004105567932128906
336,0.015290975570678711,0.0004012584686279297
337,0.016965150833129883,0.00043463706970214844
338,0.015271902084350586,0.0004248619079589844
339,0.016950607299804688,0.0004162788391113281
340,0.015421628952026367,0.0004425048828125
341,0.017939090728759766,0.0004153251647949219
342,0.015228509902954102,0.0004076957702636719
343,0.017525196075439453,0.00041747093200683594
344,0.015957355499267578,0.0005583763122558594
345,0.017258644104003906,0.0004208087921142578
346,0.01557159423828125,0.00042629241943359375
347,0.01754283905029297,0.0004169940948486328
348,0.015566110610961914,0.0004203319549560547
349,0.01637578010559082,0.0004315376281738281
350,0.01580977439880371,0.0005140304565429688
351,0.016261816024780273,0.0006375312805175781
352,0.016051769256591797,0.0004239082336425781
353,0.01789689064025879,0.0004241466522216797
354,0.01586174964904785,0.0004570484161376953
355,0.017882347106933594,0.000423431396484375
356,0.01587677001953125,0.0004334449768066406
357,0.017886877059936523,0.0004239082336425781
358,0.01599740982055664,0.0004215240478515625
359,0.016451358795166016,0.0004229545593261719
360,0.01640939712524414,0.0004229545593261719
361,0.016225814819335938,0.00045752525329589844
362,0.016309738159179688,0.0004260540008544922
363,0.01868891716003418,0.0004477500915527344
364,0.01674199104309082,0.0004341602325439453
365,0.018120288848876953,0.0005118846893310547
366,0.01648402214050293,0.00042748451232910156
367,0.0172879695892334,0.00044417381286621094
368,0.016541242599487305,0.0004324913024902344
369,0.01887035369873047,0.00044226646423339844
370,0.016881465911865234,0.0004382133483886719
371,0.018906593322753906,0.0004506111145019531
372,0.016902923583984375,0.00043320655822753906
373,0.01767897605895996,0.0004363059997558594
374,0.016997098922729492,0.00043654441833496094
375,0.01841139793395996,0.0004489421844482422
376,0.017005443572998047,0.0004467964172363281
377,0.019322872161865234,0.00044655799865722656
378,0.016994714736938477,0.0004439353942871094
379,0.01734447479248047,0.0005092620849609375
380,0.017003536224365234,0.0004489421844482422
381,0.019554615020751953,0.00046515464782714844
382,0.017325162887573242,0.0004475116729736328
383,0.017130613327026367,0.0004470348358154297
384,0.0172731876373291,0.0005371570587158203
385,0.019138097763061523,0.00045680999755859375
386,0.017333984375,0.00045037269592285156
387,0.019121170043945312,0.00046181678771972656
388,0.017709970474243164,0.0004622936248779297
389,0.018556594848632812,0.0004703998565673828
390,0.01750802993774414,0.00048232078552246094
391,0.0196380615234375,0.00046706199645996094
392,0.018060684204101562,0.0004611015319824219
393,0.0192718505859375,0.0004673004150390625
394,0.017644882202148438,0.0004665851593017578
395,0.0195465087890625,0.0004737377166748047
396,0.017978191375732422,0.0004668235778808594
397,0.01943516731262207,0.0004878044128417969
398,0.018413543701171875,0.00046944618225097656
399,0.01970076560974121,0.0004742145538330078
400,0.017885684967041016,0.00047588348388671875
401,0.019293785095214844,0.0004775524139404297
402,0.017856597900390625,0.0005638599395751953
403,0.019629716873168945,0.00048160552978515625
404,0.01806330680847168,0.0004990100860595703
405,0.019835233688354492,0.0004858970642089844
406,0.017902851104736328,0.0007202625274658203
407,0.019824743270874023,0.0005552768707275391
408,0.018355607986450195,0.0005128383636474609
409,0.020153284072875977,0.0004794597625732422
410,0.018572330474853516,0.0005040168762207031
411,0.018810033798217773,0.00048661231994628906
412,0.01868891716003418,0.0004906654357910156
413,0.018360614776611328,0.0004889965057373047
414,0.020020723342895508,0.0004930496215820312
415,0.019218921661376953,0.0004913806915283203
416,0.021151304244995117,0.0005447864532470703
417,0.01899886131286621,0.0008225440979003906
418,0.019344329833984375,0.0006301403045654297
419,0.0199735164642334,0.0005035400390625
420,0.018861770629882812,0.0005202293395996094
421,0.020299434661865234,0.0005052089691162109
422,0.02043628692626953,0.0005848407745361328
423,0.019213438034057617,0.0004951953887939453
424,0.021136999130249023,0.0005049705505371094
425,0.022442102432250977,0.00055694580078125
426,0.019310474395751953,0.000499725341796875
427,0.02117013931274414,0.0005457401275634766
428,0.021523237228393555,0.0005867481231689453
429,0.019321203231811523,0.0005192756652832031
430,0.0193936824798584,0.0005400180816650391
431,0.021222829818725586,0.0005357265472412109
432,0.019541025161743164,0.0005083084106445312
433,0.02098226547241211,0.0006606578826904297
434,0.019829750061035156,0.0005042552947998047
435,0.02046036720275879,0.0005047321319580078
436,0.019315719604492188,0.0005521774291992188
437,0.021760940551757812,0.0005240440368652344
438,0.019919395446777344,0.0005130767822265625
439,0.021373987197875977,0.0005097389221191406
440,0.020043134689331055,0.0005543231964111328
441,0.021112918853759766,0.0005712509155273438
442,0.019934892654418945,0.0005135536193847656
443,0.021645069122314453,0.0005176067352294922
444,0.020132780075073242,0.000514984130859375
445,0.02149510383605957,0.0005242824554443359
446,0.01981210708618164,0.0005176067352294922
447,0.021463394165039062,0.0005373954772949219
448,0.020081758499145508,0.0005271434783935547
449,0.02237868309020996,0.0005879402160644531
450,0.02079939842224121,0.0005388259887695312
451,0.0219576358795166,0.0005548000335693359
452,0.02146124839782715,0.0005319118499755859
453,0.02049875259399414,0.0005409717559814453
454,0.02374577522277832,0.0005712509155273438
455,0.024312496185302734,0.0006334781646728516
456,0.021751880645751953,0.0005583763122558594
457,0.022124767303466797,0.0005342960357666016
458,0.021182775497436523,0.0005354881286621094
459,0.022574424743652344,0.0005373954772949219
460,0.0206298828125,0.0005424022674560547
461,0.021742820739746094,0.0005359649658203125
462,0.020766019821166992,0.0005373954772949219
463,0.021136760711669922,0.0005381107330322266
464,0.020999908447265625,0.0005474090576171875
465,0.022455692291259766,0.0005626678466796875
466,0.021064281463623047,0.0005412101745605469
467,0.021478891372680664,0.0005443096160888672
468,0.02070164680480957,0.0005805492401123047
469,0.022367238998413086,0.0005478858947753906
470,0.02118396759033203,0.0005452632904052734
471,0.022879838943481445,0.0005564689636230469
472,0.022610902786254883,0.0005562305450439453
473,0.021619796752929688,0.0005893707275390625
474,0.021826744079589844,0.0006270408630371094
475,0.024388790130615234,0.0005705356597900391
476,0.022232532501220703,0.0005838871002197266
477,0.021788597106933594,0.0005886554718017578
478,0.02391672134399414,0.001140594482421875
479,0.02917623519897461,0.0008447170257568359
480,0.022948026657104492,0.0005691051483154297
481,0.022057533264160156,0.0005838871002197266
482,0.02233576774597168,0.0005700588226318359
483,0.022654056549072266,0.0005762577056884766
484,0.02397012710571289,0.0005970001220703125
485,0.022984743118286133,0.0005731582641601562
486,0.02238631248474121,0.0006721019744873047
487,0.02247309684753418,0.0006258487701416016
488,0.022696971893310547,0.0005857944488525391
489,0.02292346954345703,0.00060272216796875
490,0.02255558967590332,0.0005867481231689453
491,0.023390531539916992,0.0005846023559570312
492,0.022627830505371094,0.0006732940673828125
493,0.024102210998535156,0.0006606578826904297
494,0.024077892303466797,0.0005807876586914062
495,0.023694992065429688,0.0005846023559570312
496,0.022365331649780273,0.000713348388671875
497,0.02402639389038086,0.000591278076171875
498,0.025348424911499023,0.0005893707275390625
499,0.02239537239074707,0.0005993843078613281
500,0.02441716194152832,0.00070953369140625
501,0.024142742156982422,0.0005929470062255859
502,0.022781848907470703,0.0006487369537353516
503,0.024505615234375,0.0006902217864990234
504,0.02334117889404297,0.0006058216094970703
505,0.024353504180908203,0.0006115436553955078
506,0.02473759651184082,0.0006206035614013672
507,0.022876977920532227,0.0005967617034912109
508,0.025183439254760742,0.0006098747253417969
509,0.024744510650634766,0.0006055831909179688
510,0.024425983428955078,0.0006048679351806641
511,0.024174213409423828,0.0006415843963623047
512,0.023615121841430664,0.0006382465362548828
513,0.023453950881958008,0.0006473064422607422
514,0.024750471115112305,0.0006623268127441406
515,0.02401137351989746,0.0006418228149414062
516,0.023845195770263672,0.0008044242858886719
517,0.025357484817504883,0.0006480216979980469
518,0.02358102798461914,0.0006496906280517578
519,0.02434563636779785,0.0006265640258789062
520,0.024055957794189453,0.0006372928619384766
521,0.023990631103515625,0.0006582736968994141
522,0.0255126953125,0.000762939453125
523,0.024178028106689453,0.0007789134979248047
524,0.024590730667114258,0.000789642333984375
525,0.026217937469482422,0.0006537437438964844
526,0.024048566818237305,0.0009539127349853516
527,0.024187803268432617,0.0008032321929931641
528,0.026726484298706055,0.0008292198181152344
529,0.024610280990600586,0.0006463527679443359
530,0.03105783462524414,0.0009045600891113281
531,0.037046194076538086,0.0012080669403076172
532,0.026842355728149414,0.0006725788116455078
533,0.026550769805908203,0.0006875991821289062
534,0.02684307098388672,0.0012226104736328125
535,0.026762962341308594,0.0007302761077880859
536,0.027108430862426758,0.0006852149963378906
537,0.028171777725219727,0.0006711483001708984
538,0.03071427345275879,0.0007946491241455078
539,0.027281761169433594,0.0006914138793945312
540,0.02499842643737793,0.0006468296051025391
541,0.025255918502807617,0.0006456375122070312
542,0.025426149368286133,0.000652313232421875
543,0.025144338607788086,0.0006513595581054688
544,0.02549886703491211,0.0006611347198486328
545,0.026645183563232422,0.0008196830749511719
546,0.025831222534179688,0.0006513595581054688
547,0.027303218841552734,0.0006518363952636719
548,0.025039196014404297,0.0009367465972900391
549,0.02673053741455078,0.0007615089416503906
550,0.02567124366760254,0.0006585121154785156
551,0.025652170181274414,0.0006577968597412109
552,0.025944948196411133,0.0006775856018066406
553,0.025455713272094727,0.0007214546203613281
554,0.025742292404174805,0.000659942626953125
555,0.025839805603027344,0.0006680488586425781
556,0.025700807571411133,0.0006701946258544922
557,0.026068687438964844,0.0006709098815917969
558,0.025620460510253906,0.0006866455078125
559,0.02780437469482422,0.0006976127624511719
560,0.026911497116088867,0.0007998943328857422
561,0.02614617347717285,0.0006654262542724609
562,0.026438236236572266,0.0006749629974365234
563,0.02780890464782715,0.0006794929504394531
564,0.026543140411376953,0.0006685256958007812
565,0.02654290199279785,0.0006906986236572266
566,0.026313304901123047,0.000743865966796875
567,0.02622056007385254,0.0008308887481689453
568,0.026299476623535156,0.0008103847503662109
569,0.02835249900817871,0.0006847381591796875
570,0.02636098861694336,0.0006802082061767578
571,0.03355145454406738,0.0009891986846923828
572,0.026952505111694336,0.0007169246673583984
573,0.026755809783935547,0.0006966590881347656
574,0.028638362884521484,0.0006871223449707031
575,0.02669382095336914,0.0006856918334960938
576,0.02669358253479004,0.0006911754608154297
577,0.027033329010009766,0.0006854534149169922
578,0.02667713165283203,0.0007624626159667969
579,0.026961803436279297,0.0008261203765869141
580,0.026877641677856445,0.0006957054138183594
581,0.026983022689819336,0.0006914138793945312
582,0.02754378318786621,0.0006968975067138672
583,0.028171062469482422,0.000881195068359375
584,0.027080297470092773,0.0006928443908691406
585,0.027078866958618164,0.0006940364837646484
586,0.02725505828857422,0.0007450580596923828
587,0.027557849884033203,0.0007009506225585938
588,0.0271146297454834,0.0006959438323974609
589,0.02741074562072754,0.0008294582366943359
590,0.027164459228515625,0.0007016658782958984
591,0.02728581428527832,0.000705718994140625
592,0.02792835235595703,0.0007154941558837891
593,0.02759861946105957,0.000705718994140625
594,0.029246807098388672,0.0007081031799316406
595,0.027329683303833008,0.000736236572265625
596,0.027604341506958008,0.0007026195526123047
597,0.03083324432373047,0.0007190704345703125
598,0.027884960174560547,0.0007581710815429688
599,0.027976036071777344,0.0007107257843017578
600,0.028176069259643555,0.0007162094116210938
601,0.029021739959716797,0.0013031959533691406
602,0.02764892578125,0.0007126331329345703
603,0.02776169776916504,0.0007128715515136719
604,0.028319358825683594,0.0013103485107421875
605,0.0278012752532959,0.0007240772247314453
606,0.02795696258544922,0.000720977783203125
607,0.030313730239868164,0.0007188320159912109
608,0.028212785720825195,0.00074005126953125
609,0.028250932693481445,0.0009343624114990234
610,0.02799081802368164,0.0007402896881103516
611,0.028153181076049805,0.0017497539520263672
612,0.028604507446289062,0.0007207393646240234
613,0.028337955474853516,0.0007266998291015625
614,0.029684782028198242,0.0007278919219970703
615,0.028939008712768555,0.001003265380859375
616,0.02838587760925293,0.0007405281066894531
617,0.028658628463745117,0.000812530517578125
618,0.03065204620361328,0.000736236572265625
619,0.028682470321655273,0.0009377002716064453
620,0.028722763061523438,0.0007600784301757812
621,0.028689146041870117,0.0007345676422119141
622,0.030338287353515625,0.0007474422454833984
623,0.029099225997924805,0.0011944770812988281
624,0.028896808624267578,0.0007328987121582031
625,0.028783798217773438,0.0007302761077880859
626,0.0303957462310791,0.0007414817810058594
627,0.03021097183227539,0.0009496212005615234
628,0.02893805503845215,0.0008902549743652344
629,0.0289459228515625,0.0007653236389160156
630,0.03087782859802246,0.0007474422454833984
631,0.030766725540161133,0.0007491111755371094
632,0.029454469680786133,0.0009524822235107422
633,0.02938222885131836,0.000766754150390625
634,0.029420137405395508,0.0007574558258056641
635,0.029340028762817383,0.0009818077087402344
636,0.031432151794433594,0.0007710456848144531
637,0.031324148178100586,0.0007643699645996094
638,0.029199600219726562,0.0008106231689453125
639,0.029463768005371094,0.0007708072662353516
640,0.029998302459716797,0.0007631778717041016
641,0.02966022491455078,0.0007598400115966797
642,0.030952930450439453,0.0007765293121337891
643,0.031553030014038086,0.0007681846618652344
644,0.030652761459350586,0.0008480548858642578
645,0.02978682518005371,0.0007574558258056641
646,0.02977728843688965,0.0007638931274414062
647,0.02992415428161621,0.0008788108825683594
648,0.030588388442993164,0.0007596015930175781
649,0.031199932098388672,0.0007867813110351562
650,0.03227949142456055,0.0007710456848144531
651,0.03220725059509277,0.0008647441864013672
652,0.03209114074707031,0.0007853507995605469
653,0.02968740463256836,0.0009183883666992188
654,0.030152559280395508,0.0008566379547119141
655,0.03050088882446289,0.0007677078247070312
656,0.03072834014892578,0.0007772445678710938
657,0.030371427536010742,0.0008227825164794922
658,0.03266143798828125,0.0007786750793457031
659,0.030649662017822266,0.0009324550628662109
