# file...... load_node_149.csv
# date...... Mon Jul 15 03:23:20 2019
# user...... (null)
# host...... (null)
# target.... meter 6938
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,measured_real_power
2016-07-01 10:28:00 CDT,+557076
2016-07-01 10:29:00 CDT,+640442
2016-07-01 10:30:00 CDT,+691910
2016-07-01 10:31:00 CDT,+616239
2016-07-01 10:32:00 CDT,+588915
2016-07-01 10:33:00 CDT,+597627
2016-07-01 10:34:00 CDT,+543313
2016-07-01 10:35:00 CDT,+538533
2016-07-01 10:36:00 CDT,+584005
2016-07-01 10:37:00 CDT,+533792
2016-07-01 10:38:00 CDT,+585092
2016-07-01 10:39:00 CDT,+536838
2016-07-01 10:40:00 CDT,+533389
2016-07-01 10:41:00 CDT,+591345
2016-07-01 10:42:00 CDT,+594860
2016-07-01 10:43:00 CDT,+595840
2016-07-01 10:44:00 CDT,+582610
2016-07-01 10:45:00 CDT,+561862
2016-07-01 10:46:00 CDT,+537579
2016-07-01 10:47:00 CDT,+540611
2016-07-01 10:48:00 CDT,+569227
2016-07-01 10:49:00 CDT,+578040
2016-07-01 10:50:00 CDT,+560995
2016-07-01 10:51:00 CDT,+558349
2016-07-01 10:52:00 CDT,+571209
2016-07-01 10:53:00 CDT,+530498
2016-07-01 10:54:00 CDT,+525162
2016-07-01 10:55:00 CDT,+480917
2016-07-01 10:56:00 CDT,+466580
2016-07-01 10:57:00 CDT,+478544
2016-07-01 10:58:00 CDT,+449757
2016-07-01 10:59:00 CDT,+464758
2016-07-01 11:00:00 CDT,+446406
2016-07-01 11:01:00 CDT,+468013
2016-07-01 11:02:00 CDT,+467641
2016-07-01 11:03:00 CDT,+460639
2016-07-01 11:04:00 CDT,+460286
2016-07-01 11:05:00 CDT,+459009
2016-07-01 11:06:00 CDT,+445513
2016-07-01 11:07:00 CDT,+476474
2016-07-01 11:08:00 CDT,+503184
2016-07-01 11:09:00 CDT,+563447
2016-07-01 11:10:00 CDT,+587982
2016-07-01 11:11:00 CDT,+598767
2016-07-01 11:12:00 CDT,+593467
2016-07-01 11:13:00 CDT,+594574
2016-07-01 11:14:00 CDT,+573582
2016-07-01 11:15:00 CDT,+542000
2016-07-01 11:16:00 CDT,+532014
2016-07-01 11:17:00 CDT,+534681
2016-07-01 11:18:00 CDT,+585579
2016-07-01 11:19:00 CDT,+537883
2016-07-01 11:20:00 CDT,+563951
2016-07-01 11:21:00 CDT,+577859
2016-07-01 11:22:00 CDT,+554171
2016-07-01 11:23:00 CDT,+583437
2016-07-01 11:24:00 CDT,+605210
2016-07-01 11:25:00 CDT,+704110
2016-07-01 11:26:00 CDT,+679315
2016-07-01 11:27:00 CDT,+681700
2016-07-01 11:28:00 CDT,+729559
2016-07-01 11:29:00 CDT,+683749
2016-07-01 11:30:00 CDT,+570973
2016-07-01 11:31:00 CDT,+599486
2016-07-01 11:32:00 CDT,+614752
2016-07-01 11:33:00 CDT,+649965
2016-07-01 11:34:00 CDT,+651949
2016-07-01 11:35:00 CDT,+639321
2016-07-01 11:36:00 CDT,+619790
2016-07-01 11:37:00 CDT,+613233
2016-07-01 11:38:00 CDT,+601472
2016-07-01 11:39:00 CDT,+581120
2016-07-01 11:40:00 CDT,+626065
2016-07-01 11:41:00 CDT,+647057
2016-07-01 11:42:00 CDT,+705542
2016-07-01 11:43:00 CDT,+706945
2016-07-01 11:44:00 CDT,+713928
2016-07-01 11:45:00 CDT,+653280
2016-07-01 11:46:00 CDT,+634267
2016-07-01 11:47:00 CDT,+664695
2016-07-01 11:48:00 CDT,+734831
2016-07-01 11:49:00 CDT,+677919
2016-07-01 11:50:00 CDT,+760542
2016-07-01 11:51:00 CDT,+732548
2016-07-01 11:52:00 CDT,+720788
2016-07-01 11:53:00 CDT,+791494
2016-07-01 11:54:00 CDT,+765642
2016-07-01 11:55:00 CDT,+845959
2016-07-01 11:56:00 CDT,+807217
2016-07-01 11:57:00 CDT,+796817
2016-07-01 11:58:00 CDT,+806076
2016-07-01 11:59:00 CDT,+793177
2016-07-01 12:00:00 CDT,+868693
2016-07-01 12:01:00 CDT,+829054
2016-07-01 12:02:00 CDT,+919925
2016-07-01 12:03:00 CDT,+863298
2016-07-01 12:04:00 CDT,+893016
2016-07-01 12:05:00 CDT,+819653
2016-07-01 12:06:00 CDT,+847199
2016-07-01 12:07:00 CDT,+838681
2016-07-01 12:08:00 CDT,+865736
2016-07-01 12:09:00 CDT,+800173
2016-07-01 12:10:00 CDT,+927483
2016-07-01 12:11:00 CDT,+902720
2016-07-01 12:12:00 CDT,+893807
2016-07-01 12:13:00 CDT,+839572
2016-07-01 12:14:00 CDT,+936823
2016-07-01 12:15:00 CDT,+818255
2016-07-01 12:16:00 CDT,+880967
2016-07-01 12:17:00 CDT,+820730
2016-07-01 12:18:00 CDT,+800014
2016-07-01 12:19:00 CDT,+809446
2016-07-01 12:20:00 CDT,+767292
2016-07-01 12:21:00 CDT,+788533
2016-07-01 12:22:00 CDT,+822124
2016-07-01 12:23:00 CDT,+789770
2016-07-01 12:24:00 CDT,+894830
2016-07-01 12:25:00 CDT,+878896
2016-07-01 12:26:00 CDT,+814605
2016-07-01 12:27:00 CDT,+918488
2016-07-01 12:28:00 CDT,+886989
2016-07-01 12:29:00 CDT,+915156
2016-07-01 12:30:00 CDT,+866941
2016-07-01 12:31:00 CDT,+836377
2016-07-01 12:32:00 CDT,+934396
2016-07-01 12:33:00 CDT,+911874
2016-07-01 12:34:00 CDT,+955992
2016-07-01 12:35:00 CDT,+967021
2016-07-01 12:36:00 CDT,+941542
2016-07-01 12:37:00 CDT,+995846
2016-07-01 12:38:00 CDT,+927174
2016-07-01 12:39:00 CDT,+1.00107e+06
2016-07-01 12:40:00 CDT,+1.17005e+06
2016-07-01 12:41:00 CDT,+1.0732e+06
2016-07-01 12:42:00 CDT,+1.1566e+06
2016-07-01 12:43:00 CDT,+1.0362e+06
2016-07-01 12:44:00 CDT,+1.06829e+06
2016-07-01 12:45:00 CDT,+905573
2016-07-01 12:46:00 CDT,+981239
2016-07-01 12:47:00 CDT,+831528
2016-07-01 12:48:00 CDT,+985109
2016-07-01 12:49:00 CDT,+896563
2016-07-01 12:50:00 CDT,+894943
2016-07-01 12:51:00 CDT,+1.00852e+06
2016-07-01 12:52:00 CDT,+855010
2016-07-01 12:53:00 CDT,+957364
2016-07-01 12:54:00 CDT,+946205
2016-07-01 12:55:00 CDT,+903072
2016-07-01 12:56:00 CDT,+1.0393e+06
2016-07-01 12:57:00 CDT,+923988
2016-07-01 12:58:00 CDT,+854339
2016-07-01 12:59:00 CDT,+926520
2016-07-01 13:00:00 CDT,+980753
2016-07-01 13:01:00 CDT,+1.03821e+06
2016-07-01 13:02:00 CDT,+1.05188e+06
2016-07-01 13:03:00 CDT,+996131
2016-07-01 13:04:00 CDT,+1.09075e+06
2016-07-01 13:05:00 CDT,+903834
2016-07-01 13:06:00 CDT,+954538
2016-07-01 13:07:00 CDT,+930969
2016-07-01 13:08:00 CDT,+852464
2016-07-01 13:09:00 CDT,+915354
2016-07-01 13:10:00 CDT,+960922
2016-07-01 13:11:00 CDT,+966035
2016-07-01 13:12:00 CDT,+891733
2016-07-01 13:13:00 CDT,+895150
2016-07-01 13:14:00 CDT,+1.00696e+06
2016-07-01 13:15:00 CDT,+907027
2016-07-01 13:16:00 CDT,+879706
2016-07-01 13:17:00 CDT,+972518
2016-07-01 13:18:00 CDT,+924591
2016-07-01 13:19:00 CDT,+904924
2016-07-01 13:20:00 CDT,+896507
2016-07-01 13:21:00 CDT,+913260
2016-07-01 13:22:00 CDT,+883974
2016-07-01 13:23:00 CDT,+945796
2016-07-01 13:24:00 CDT,+921290
2016-07-01 13:25:00 CDT,+911706
2016-07-01 13:26:00 CDT,+887875
2016-07-01 13:27:00 CDT,+844750
2016-07-01 13:28:00 CDT,+887733
2016-07-01 13:29:00 CDT,+980638
2016-07-01 13:30:00 CDT,+881975
2016-07-01 13:31:00 CDT,+874468
2016-07-01 13:32:00 CDT,+836869
2016-07-01 13:33:00 CDT,+861801
2016-07-01 13:34:00 CDT,+812423
2016-07-01 13:35:00 CDT,+864317
2016-07-01 13:36:00 CDT,+825071
2016-07-01 13:37:00 CDT,+900185
2016-07-01 13:38:00 CDT,+805334
2016-07-01 13:39:00 CDT,+889365
2016-07-01 13:40:00 CDT,+948841
2016-07-01 13:41:00 CDT,+904141
2016-07-01 13:42:00 CDT,+950069
2016-07-01 13:43:00 CDT,+792656
2016-07-01 13:44:00 CDT,+852427
2016-07-01 13:45:00 CDT,+911640
2016-07-01 13:46:00 CDT,+870707
2016-07-01 13:47:00 CDT,+900464
2016-07-01 13:48:00 CDT,+856629
2016-07-01 13:49:00 CDT,+812997
2016-07-01 13:50:00 CDT,+774283
2016-07-01 13:51:00 CDT,+784396
2016-07-01 13:52:00 CDT,+770351
2016-07-01 13:53:00 CDT,+788536
2016-07-01 13:54:00 CDT,+912350
2016-07-01 13:55:00 CDT,+971268
2016-07-01 13:56:00 CDT,+987582
2016-07-01 13:57:00 CDT,+977645
2016-07-01 13:58:00 CDT,+976090
2016-07-01 13:59:00 CDT,+1.03182e+06
2016-07-01 14:00:00 CDT,+1.02241e+06
2016-07-01 14:01:00 CDT,+886406
2016-07-01 14:02:00 CDT,+982303
2016-07-01 14:03:00 CDT,+1.00763e+06
2016-07-01 14:04:00 CDT,+1.09574e+06
2016-07-01 14:05:00 CDT,+1.0138e+06
2016-07-01 14:06:00 CDT,+1.03245e+06
2016-07-01 14:07:00 CDT,+1.02769e+06
2016-07-01 14:08:00 CDT,+964359
2016-07-01 14:09:00 CDT,+996763
2016-07-01 14:10:00 CDT,+941667
2016-07-01 14:11:00 CDT,+915727
2016-07-01 14:12:00 CDT,+987891
2016-07-01 14:13:00 CDT,+1.00895e+06
2016-07-01 14:14:00 CDT,+1.13852e+06
2016-07-01 14:15:00 CDT,+1.01373e+06
2016-07-01 14:16:00 CDT,+1.13311e+06
2016-07-01 14:17:00 CDT,+1.16612e+06
2016-07-01 14:18:00 CDT,+1.10911e+06
2016-07-01 14:19:00 CDT,+1.08192e+06
2016-07-01 14:20:00 CDT,+1.17963e+06
2016-07-01 14:21:00 CDT,+1.07822e+06
2016-07-01 14:22:00 CDT,+1.02476e+06
2016-07-01 14:23:00 CDT,+1.0379e+06
2016-07-01 14:24:00 CDT,+1.01969e+06
2016-07-01 14:25:00 CDT,+914036
2016-07-01 14:26:00 CDT,+1.00803e+06
2016-07-01 14:27:00 CDT,+1.01359e+06
2016-07-01 14:28:00 CDT,+1.04279e+06
2016-07-01 14:29:00 CDT,+1.01948e+06
2016-07-01 14:30:00 CDT,+1.01822e+06
2016-07-01 14:31:00 CDT,+1.03725e+06
2016-07-01 14:32:00 CDT,+1.03674e+06
2016-07-01 14:33:00 CDT,+997020
2016-07-01 14:34:00 CDT,+1.06858e+06
2016-07-01 14:35:00 CDT,+1.15854e+06
2016-07-01 14:36:00 CDT,+1.27482e+06
2016-07-01 14:37:00 CDT,+1.2968e+06
2016-07-01 14:38:00 CDT,+1.23524e+06
2016-07-01 14:39:00 CDT,+1.25819e+06
2016-07-01 14:40:00 CDT,+1.23723e+06
2016-07-01 14:41:00 CDT,+1.2275e+06
2016-07-01 14:42:00 CDT,+1.15321e+06
2016-07-01 14:43:00 CDT,+1.09554e+06
2016-07-01 14:44:00 CDT,+1.13229e+06
2016-07-01 14:45:00 CDT,+594289
2016-07-01 14:46:00 CDT,+626734
2016-07-01 14:47:00 CDT,+625440
2016-07-01 14:48:00 CDT,+689320
2016-07-01 14:49:00 CDT,+555895
2016-07-01 14:50:00 CDT,+526227
2016-07-01 14:51:00 CDT,+578147
2016-07-01 14:52:00 CDT,+692377
2016-07-01 14:53:00 CDT,+670544
2016-07-01 14:54:00 CDT,+704151
2016-07-01 14:55:00 CDT,+814652
2016-07-01 14:56:00 CDT,+703048
2016-07-01 14:57:00 CDT,+721302
2016-07-01 14:58:00 CDT,+769128
2016-07-01 14:59:00 CDT,+813174
2016-07-01 15:00:00 CDT,+1.50455e+06
2016-07-01 15:01:00 CDT,+1.43746e+06
2016-07-01 15:02:00 CDT,+1.33696e+06
2016-07-01 15:03:00 CDT,+1.37517e+06
2016-07-01 15:04:00 CDT,+1.38103e+06
2016-07-01 15:05:00 CDT,+981880
2016-07-01 15:06:00 CDT,+1.07487e+06
2016-07-01 15:07:00 CDT,+1.05398e+06
2016-07-01 15:08:00 CDT,+1.0013e+06
2016-07-01 15:09:00 CDT,+995881
2016-07-01 15:10:00 CDT,+1.05786e+06
2016-07-01 15:11:00 CDT,+1.09533e+06
2016-07-01 15:12:00 CDT,+1.17465e+06
2016-07-01 15:13:00 CDT,+1.2381e+06
2016-07-01 15:14:00 CDT,+1.23905e+06
2016-07-01 15:15:00 CDT,+1.15865e+06
2016-07-01 15:16:00 CDT,+1.19151e+06
2016-07-01 15:17:00 CDT,+1.20934e+06
2016-07-01 15:18:00 CDT,+1.1578e+06
2016-07-01 15:19:00 CDT,+1.22619e+06
2016-07-01 15:20:00 CDT,+1.26368e+06
2016-07-01 15:21:00 CDT,+1.38083e+06
2016-07-01 15:22:00 CDT,+1.30868e+06
2016-07-01 15:23:00 CDT,+1.20485e+06
2016-07-01 15:24:00 CDT,+1.22432e+06
2016-07-01 15:25:00 CDT,+1.19909e+06
2016-07-01 15:26:00 CDT,+1.13154e+06
2016-07-01 15:27:00 CDT,+1.17967e+06
2016-07-01 15:28:00 CDT,+1.09763e+06
2016-07-01 15:29:00 CDT,+1.23714e+06
2016-07-01 15:30:00 CDT,+676388
2016-07-01 15:31:00 CDT,+754419
2016-07-01 15:32:00 CDT,+767114
2016-07-01 15:33:00 CDT,+853557
2016-07-01 15:34:00 CDT,+897774
2016-07-01 15:35:00 CDT,+983406
2016-07-01 15:36:00 CDT,+1.0312e+06
2016-07-01 15:37:00 CDT,+1.0213e+06
2016-07-01 15:38:00 CDT,+1.04594e+06
2016-07-01 15:39:00 CDT,+972421
2016-07-01 15:40:00 CDT,+954751
2016-07-01 15:41:00 CDT,+918804
2016-07-01 15:42:00 CDT,+864071
2016-07-01 15:43:00 CDT,+802650
2016-07-01 15:44:00 CDT,+837524
2016-07-01 15:45:00 CDT,+719977
2016-07-01 15:46:00 CDT,+792004
2016-07-01 15:47:00 CDT,+758744
2016-07-01 15:48:00 CDT,+766350
2016-07-01 15:49:00 CDT,+752926
2016-07-01 15:50:00 CDT,+874532
2016-07-01 15:51:00 CDT,+797636
2016-07-01 15:52:00 CDT,+778738
2016-07-01 15:53:00 CDT,+791754
2016-07-01 15:54:00 CDT,+808101
2016-07-01 15:55:00 CDT,+793301
2016-07-01 15:56:00 CDT,+772646
2016-07-01 15:57:00 CDT,+809312
2016-07-01 15:58:00 CDT,+865829
2016-07-01 15:59:00 CDT,+835972
2016-07-01 16:00:00 CDT,+617696
2016-07-01 16:01:00 CDT,+690364
2016-07-01 16:02:00 CDT,+677996
2016-07-01 16:03:00 CDT,+707050
2016-07-01 16:04:00 CDT,+647265
2016-07-01 16:05:00 CDT,+773645
2016-07-01 16:06:00 CDT,+757650
2016-07-01 16:07:00 CDT,+734814
2016-07-01 16:08:00 CDT,+725308
2016-07-01 16:09:00 CDT,+775290
2016-07-01 16:10:00 CDT,+857413
2016-07-01 16:11:00 CDT,+800192
2016-07-01 16:12:00 CDT,+725332
2016-07-01 16:13:00 CDT,+743851
2016-07-01 16:14:00 CDT,+802828
2016-07-01 16:15:00 CDT,+711345
2016-07-01 16:16:00 CDT,+702013
2016-07-01 16:17:00 CDT,+695599
2016-07-01 16:18:00 CDT,+732043
2016-07-01 16:19:00 CDT,+701095
2016-07-01 16:20:00 CDT,+848425
2016-07-01 16:21:00 CDT,+858130
2016-07-01 16:22:00 CDT,+838125
2016-07-01 16:23:00 CDT,+864732
2016-07-01 16:24:00 CDT,+890270
2016-07-01 16:25:00 CDT,+846915
2016-07-01 16:26:00 CDT,+915790
2016-07-01 16:27:00 CDT,+878701
2016-07-01 16:28:00 CDT,+903037
2016-07-01 16:29:00 CDT,+864933
2016-07-01 16:30:00 CDT,+970187
2016-07-01 16:31:00 CDT,+969256
2016-07-01 16:32:00 CDT,+963266
2016-07-01 16:33:00 CDT,+968450
2016-07-01 16:34:00 CDT,+967503
2016-07-01 16:35:00 CDT,+827902
2016-07-01 16:36:00 CDT,+802756
2016-07-01 16:37:00 CDT,+869499
2016-07-01 16:38:00 CDT,+938667
2016-07-01 16:39:00 CDT,+930687
2016-07-01 16:40:00 CDT,+1.04653e+06
2016-07-01 16:41:00 CDT,+976371
2016-07-01 16:42:00 CDT,+879777
2016-07-01 16:43:00 CDT,+883206
2016-07-01 16:44:00 CDT,+858736
2016-07-01 16:45:00 CDT,+702365
2016-07-01 16:46:00 CDT,+728626
2016-07-01 16:47:00 CDT,+760674
2016-07-01 16:48:00 CDT,+785169
2016-07-01 16:49:00 CDT,+809076
2016-07-01 16:50:00 CDT,+862516
2016-07-01 16:51:00 CDT,+812603
2016-07-01 16:52:00 CDT,+745859
2016-07-01 16:53:00 CDT,+877307
2016-07-01 16:54:00 CDT,+950977
2016-07-01 16:55:00 CDT,+1.15125e+06
2016-07-01 16:56:00 CDT,+1.18896e+06
2016-07-01 16:57:00 CDT,+1.26482e+06
2016-07-01 16:58:00 CDT,+1.32327e+06
2016-07-01 16:59:00 CDT,+1.29563e+06
2016-07-01 17:00:00 CDT,+1.37304e+06
2016-07-01 17:01:00 CDT,+1.29347e+06
2016-07-01 17:02:00 CDT,+1.32437e+06
2016-07-01 17:03:00 CDT,+1.37777e+06
2016-07-01 17:04:00 CDT,+1.32697e+06
2016-07-01 17:05:00 CDT,+1.32751e+06
2016-07-01 17:06:00 CDT,+1.28156e+06
2016-07-01 17:07:00 CDT,+1.26993e+06
2016-07-01 17:08:00 CDT,+1.31619e+06
2016-07-01 17:09:00 CDT,+1.26254e+06
2016-07-01 17:10:00 CDT,+1.33043e+06
2016-07-01 17:11:00 CDT,+1.25769e+06
2016-07-01 17:12:00 CDT,+1.25757e+06
2016-07-01 17:13:00 CDT,+1.32337e+06
2016-07-01 17:14:00 CDT,+1.30312e+06
2016-07-01 17:15:00 CDT,+1.23686e+06
2016-07-01 17:16:00 CDT,+1.2547e+06
2016-07-01 17:17:00 CDT,+1.23406e+06
2016-07-01 17:18:00 CDT,+1.20134e+06
2016-07-01 17:19:00 CDT,+1.11382e+06
2016-07-01 17:20:00 CDT,+1.16639e+06
2016-07-01 17:21:00 CDT,+1.20144e+06
2016-07-01 17:22:00 CDT,+1.15001e+06
2016-07-01 17:23:00 CDT,+1.16686e+06
2016-07-01 17:24:00 CDT,+1.14509e+06
2016-07-01 17:25:00 CDT,+1.11742e+06
2016-07-01 17:26:00 CDT,+1.16838e+06
2016-07-01 17:27:00 CDT,+1.16827e+06
2016-07-01 17:28:00 CDT,+1.13795e+06
2016-07-01 17:29:00 CDT,+1.13832e+06
2016-07-01 17:30:00 CDT,+1.1813e+06
2016-07-01 17:31:00 CDT,+1.14709e+06
2016-07-01 17:32:00 CDT,+1.06377e+06
2016-07-01 17:33:00 CDT,+1.09444e+06
2016-07-01 17:34:00 CDT,+1.10498e+06
2016-07-01 17:35:00 CDT,+1.15424e+06
2016-07-01 17:36:00 CDT,+1.12517e+06
2016-07-01 17:37:00 CDT,+1.1425e+06
2016-07-01 17:38:00 CDT,+1.14235e+06
2016-07-01 17:39:00 CDT,+1.14273e+06
2016-07-01 17:40:00 CDT,+1.07287e+06
2016-07-01 17:41:00 CDT,+1.09607e+06
2016-07-01 17:42:00 CDT,+1.11679e+06
2016-07-01 17:43:00 CDT,+1.13592e+06
2016-07-01 17:44:00 CDT,+1.16685e+06
2016-07-01 17:45:00 CDT,+1.07603e+06
2016-07-01 17:46:00 CDT,+1.08106e+06
2016-07-01 17:47:00 CDT,+1.06174e+06
2016-07-01 17:48:00 CDT,+1.03487e+06
2016-07-01 17:49:00 CDT,+1.05395e+06
2016-07-01 17:50:00 CDT,+1.0957e+06
2016-07-01 17:51:00 CDT,+1.03875e+06
2016-07-01 17:52:00 CDT,+1.02463e+06
2016-07-01 17:53:00 CDT,+989504
2016-07-01 17:54:00 CDT,+1.02575e+06
2016-07-01 17:55:00 CDT,+987738
2016-07-01 17:56:00 CDT,+1.00041e+06
2016-07-01 17:57:00 CDT,+1.00356e+06
2016-07-01 17:58:00 CDT,+954945
2016-07-01 17:59:00 CDT,+935022
2016-07-01 18:00:00 CDT,+908338
2016-07-01 18:01:00 CDT,+895308
2016-07-01 18:02:00 CDT,+940306
2016-07-01 18:03:00 CDT,+953231
2016-07-01 18:04:00 CDT,+918423
2016-07-01 18:05:00 CDT,+911779
2016-07-01 18:06:00 CDT,+898577
2016-07-01 18:07:00 CDT,+921590
2016-07-01 18:08:00 CDT,+923693
2016-07-01 18:09:00 CDT,+943291
2016-07-01 18:10:00 CDT,+917711
2016-07-01 18:11:00 CDT,+938409
2016-07-01 18:12:00 CDT,+914651
2016-07-01 18:13:00 CDT,+897038
2016-07-01 18:14:00 CDT,+902297
2016-07-01 18:15:00 CDT,+926730
2016-07-01 18:16:00 CDT,+909294
2016-07-01 18:17:00 CDT,+970115
2016-07-01 18:18:00 CDT,+994535
2016-07-01 18:19:00 CDT,+987667
2016-07-01 18:20:00 CDT,+915860
2016-07-01 18:21:00 CDT,+905605
2016-07-01 18:22:00 CDT,+923077
2016-07-01 18:23:00 CDT,+921466
2016-07-01 18:24:00 CDT,+913657
2016-07-01 18:25:00 CDT,+937706
2016-07-01 18:26:00 CDT,+959596
2016-07-01 18:27:00 CDT,+970423
2016-07-01 18:28:00 CDT,+932168
2016-07-01 18:29:00 CDT,+867921
2016-07-01 18:30:00 CDT,+913444
2016-07-01 18:31:00 CDT,+907522
2016-07-01 18:32:00 CDT,+859453
2016-07-01 18:33:00 CDT,+828860
2016-07-01 18:34:00 CDT,+865868
2016-07-01 18:35:00 CDT,+757899
2016-07-01 18:36:00 CDT,+758100
2016-07-01 18:37:00 CDT,+780862
2016-07-01 18:38:00 CDT,+787538
2016-07-01 18:39:00 CDT,+745856
2016-07-01 18:40:00 CDT,+715337
2016-07-01 18:41:00 CDT,+662389
2016-07-01 18:42:00 CDT,+644667
2016-07-01 18:43:00 CDT,+606427
2016-07-01 18:44:00 CDT,+591812
2016-07-01 18:45:00 CDT,+637860
2016-07-01 18:46:00 CDT,+662364
2016-07-01 18:47:00 CDT,+692609
2016-07-01 18:48:00 CDT,+699216
2016-07-01 18:49:00 CDT,+707770
2016-07-01 18:50:00 CDT,+720111
2016-07-01 18:51:00 CDT,+678574
2016-07-01 18:52:00 CDT,+654824
2016-07-01 18:53:00 CDT,+617586
2016-07-01 18:54:00 CDT,+595082
2016-07-01 18:55:00 CDT,+594396
2016-07-01 18:56:00 CDT,+612158
2016-07-01 18:57:00 CDT,+589501
2016-07-01 18:58:00 CDT,+577677
2016-07-01 18:59:00 CDT,+575582
2016-07-01 19:00:00 CDT,+499661
2016-07-01 19:01:00 CDT,+504673
2016-07-01 19:02:00 CDT,+504946
2016-07-01 19:03:00 CDT,+478158
2016-07-01 19:04:00 CDT,+574644
2016-07-01 19:05:00 CDT,+543577
2016-07-01 19:06:00 CDT,+550866
2016-07-01 19:07:00 CDT,+538121
2016-07-01 19:08:00 CDT,+548271
2016-07-01 19:09:00 CDT,+546556
2016-07-01 19:10:00 CDT,+563276
2016-07-01 19:11:00 CDT,+558255
2016-07-01 19:12:00 CDT,+674775
2016-07-01 19:13:00 CDT,+680638
2016-07-01 19:14:00 CDT,+746094
2016-07-01 19:15:00 CDT,+712715
2016-07-01 19:16:00 CDT,+675828
2016-07-01 19:17:00 CDT,+666997
2016-07-01 19:18:00 CDT,+588411
2016-07-01 19:19:00 CDT,+684913
2016-07-01 19:20:00 CDT,+655633
2016-07-01 19:21:00 CDT,+612690
2016-07-01 19:22:00 CDT,+607212
2016-07-01 19:23:00 CDT,+583194
2016-07-01 19:24:00 CDT,+563875
2016-07-01 19:25:00 CDT,+519205
2016-07-01 19:26:00 CDT,+567552
2016-07-01 19:27:00 CDT,+578991
2016-07-01 19:28:00 CDT,+629948
2016-07-01 19:29:00 CDT,+581872
2016-07-01 19:30:00 CDT,+642772
2016-07-01 19:31:00 CDT,+588075
2016-07-01 19:32:00 CDT,+530623
2016-07-01 19:33:00 CDT,+552287
2016-07-01 19:34:00 CDT,+574626
2016-07-01 19:35:00 CDT,+547025
2016-07-01 19:36:00 CDT,+508235
2016-07-01 19:37:00 CDT,+565857
2016-07-01 19:38:00 CDT,+569544
2016-07-01 19:39:00 CDT,+517090
2016-07-01 19:40:00 CDT,+561625
2016-07-01 19:41:00 CDT,+558782
2016-07-01 19:42:00 CDT,+526445
2016-07-01 19:43:00 CDT,+527756
2016-07-01 19:44:00 CDT,+558954
2016-07-01 19:45:00 CDT,+456298
2016-07-01 19:46:00 CDT,+534092
2016-07-01 19:47:00 CDT,+525520
2016-07-01 19:48:00 CDT,+523202
2016-07-01 19:49:00 CDT,+493631
2016-07-01 19:50:00 CDT,+589554
2016-07-01 19:51:00 CDT,+466069
2016-07-01 19:52:00 CDT,+551540
2016-07-01 19:53:00 CDT,+452548
2016-07-01 19:54:00 CDT,+484728
2016-07-01 19:55:00 CDT,+539794
2016-07-01 19:56:00 CDT,+592935
2016-07-01 19:57:00 CDT,+482298
2016-07-01 19:58:00 CDT,+477426
2016-07-01 19:59:00 CDT,+476644
2016-07-01 20:00:00 CDT,+460003
2016-07-01 20:01:00 CDT,+528072
2016-07-01 20:02:00 CDT,+495226
2016-07-01 20:03:00 CDT,+471498
2016-07-01 20:04:00 CDT,+448922
2016-07-01 20:05:00 CDT,+359732
2016-07-01 20:06:00 CDT,+383221
2016-07-01 20:07:00 CDT,+366274
2016-07-01 20:08:00 CDT,+341019
2016-07-01 20:09:00 CDT,+344126
2016-07-01 20:10:00 CDT,+367670
2016-07-01 20:11:00 CDT,+373505
2016-07-01 20:12:00 CDT,+377089
2016-07-01 20:13:00 CDT,+378919
2016-07-01 20:14:00 CDT,+367221
2016-07-01 20:15:00 CDT,+364037
2016-07-01 20:16:00 CDT,+359220
2016-07-01 20:17:00 CDT,+357854
2016-07-01 20:18:00 CDT,+353828
2016-07-01 20:19:00 CDT,+360508
2016-07-01 20:20:00 CDT,+361820
2016-07-01 20:21:00 CDT,+349950
2016-07-01 20:22:00 CDT,+382803
2016-07-01 20:23:00 CDT,+414516
2016-07-01 20:24:00 CDT,+412974
2016-07-01 20:25:00 CDT,+421999
2016-07-01 20:26:00 CDT,+470868
2016-07-01 20:27:00 CDT,+475791
2016-07-01 20:28:00 CDT,+462991
2016-07-01 20:29:00 CDT,+415728
2016-07-01 20:30:00 CDT,+429922
2016-07-01 20:31:00 CDT,+426913
2016-07-01 20:32:00 CDT,+406343
2016-07-01 20:33:00 CDT,+430742
2016-07-01 20:34:00 CDT,+447039
2016-07-01 20:35:00 CDT,+412496
2016-07-01 20:36:00 CDT,+396151
2016-07-01 20:37:00 CDT,+442225
2016-07-01 20:38:00 CDT,+487946
2016-07-01 20:39:00 CDT,+457272
2016-07-01 20:40:00 CDT,+470583
2016-07-01 20:41:00 CDT,+494385
2016-07-01 20:42:00 CDT,+476804
2016-07-01 20:43:00 CDT,+486887
2016-07-01 20:44:00 CDT,+472725
2016-07-01 20:45:00 CDT,+474698
2016-07-01 20:46:00 CDT,+488222
2016-07-01 20:47:00 CDT,+480570
2016-07-01 20:48:00 CDT,+523131
2016-07-01 20:49:00 CDT,+489137
2016-07-01 20:50:00 CDT,+512065
2016-07-01 20:51:00 CDT,+465060
2016-07-01 20:52:00 CDT,+480876
2016-07-01 20:53:00 CDT,+465056
2016-07-01 20:54:00 CDT,+473121
2016-07-01 20:55:00 CDT,+459848
